fy,fx,m,x,y,phi,t
7.0,-1.0,0.0,-11.3946,67.613,0.0029866438485932453,0.7792935371398926
7.0,-1.0,1.0,-11.6177,68.175,0.004801245226619744,0.7530887126922607
7.0,-1.0,2.0,-11.9379,68.9655,0.006764410162218595,0.8510937690734863
7.0,-1.0,3.0,-12.3658,69.9969,0.008948075873608744,0.9032483100891113
8.0,-1.0,-3.0,-14.0383,74.8756,-0.0021566575719029796,0.8185877799987793
8.0,-1.0,-2.0,-14.0559,74.9341,-7.733333317916817e-05,0.7346429824829102
8.0,-1.0,-1.0,-14.174,75.2132,0.0019973266826827326,0.846287727355957
8.0,-1.0,0.0,-14.3815,75.6824,0.004128610179470004,0.8838307857513428
8.0,-1.0,1.0,-14.6934,76.3702,0.006385118854587841,0.9230148792266846
8.0,-1.0,2.0,-15.1271,77.3056,0.008850765876839957,0.9703669548034668
8.0,-1.0,3.0,-15.7084,78.5285,0.01163536584015086,1.866513967514038
9.0,-1.0,-3.0,-17.0377,82.2121,-0.0020353264521870574,0.6977107524871826
9.0,-1.0,-2.0,-17.0966,82.3524,0.0004399999716053296,0.7008605003356934
9.0,-1.0,-1.0,-17.2693,82.7133,0.0029319798704238653,0.7755763530731201
9.0,-1.0,0.0,-17.5525,83.2821,0.005509863429937349,0.8596885204315186
9.0,-1.0,1.0,-17.9653,84.0911,0.008264203041585826,0.8948044776916504
9.0,-1.0,2.0,-18.5367,85.1854,0.011311475326847122,0.9369962215423584
9.0,-1.0,3.0,-19.2999,86.6082,0.014799311149651039,0.9794445037841797
10.0,-1.0,-3.0,-20.1577,89.1059,-0.0017839957287282418,0.8060460090637207
10.0,-1.0,-2.0,-20.2535,89.3021,0.001122665446561663,0.7596471309661865
10.0,-1.0,-1.0,-20.4932,89.7515,0.004069944967975491,0.8628237247467041
10.0,-1.0,0.0,-20.8671,90.4278,0.007143030884966826,2.3583016395568848
10.0,-1.0,1.0,-21.3993,91.366,0.010457054122264988,2.4229066371917725
10.0,-1.0,2.0,-22.1259,92.6154,0.014162312856642625,2.3449442386627197
10.0,-1.0,3.0,-23.0997,94.2428,0.01846610680114824,2.3883378505706787
12.0,-1.0,-3.0,-26.591,101.578,-0.0008406664686279601,0.8649816513061523
12.0,-1.0,-2.0,-26.7994,101.92,0.0030279705593445876,0.8520183563232422
12.0,-1.0,-1.0,-27.1865,102.521,0.00698436684262144,0.9168002605438232
12.0,-1.0,0.0,-27.7707,103.4,0.011179530097350652,0.918116569519043
12.0,-1.0,1.0,-28.5898,104.601,0.01579735126163226,0.992084264755249
12.0,-1.0,2.0,-29.6978,106.179,0.021080764342702042,2.389944076538086
12.0,-1.0,3.0,-31.1908,108.236,0.027401574001088242,2.7955322265625
14.0,-1.0,-3.0,-33.0926,112.443,0.0007353332007981099,0.8124063014984131
14.0,-1.0,-2.0,-33.445,112.931,0.005662492894426943,0.8878018856048584
14.0,-1.0,-1.0,-34.0282,113.704,0.01077093717622086,0.971865177154541
14.0,-1.0,0.0,-34.8746,114.794,0.016275725750124093,1.1457607746124268
14.0,-1.0,1.0,-36.0405,116.251,0.02245335317189377,2.1939308643341064
14.0,-1.0,2.0,-37.6168,118.158,0.029688873765913955,1.1301953792572021
14.0,-1.0,3.0,-39.7786,120.67,0.038655856896073496,2.687335968017578
16.0,-1.0,-3.0,-39.5297,121.933,0.002957971653081993,0.9664003849029541
16.0,-1.0,-2.0,-40.142,122.678,0.00908399285997888,2.6365628242492676
16.0,-1.0,-1.0,-40.9619,123.624,0.015499565263371172,2.6559536457061768
16.0,-1.0,0.0,-42.0204,124.796,0.022429221731041112,1.0551199913024902
16.0,-1.0,1.0,-43.5968,126.506,0.030443713110991484,1.1219685077667236
16.0,-1.0,2.0,-45.7448,128.75,0.04008815637839237,1.18296217918396
16.0,-1.0,3.0,-48.7395,131.727,0.05246334760847652,1.2325730323791504
18.0,-1.0,-3.0,-45.8172,130.248,0.005821817787388962,0.8820273876190186
18.0,-1.0,-2.0,-46.5413,131.016,0.013142770781105654,2.919921636581421
18.0,-1.0,-1.0,-47.6165,132.116,0.020942329839313056,2.889432907104492
18.0,-1.0,0.0,-49.1146,133.597,0.029627818633779363,2.9641082286834717
18.0,-1.0,1.0,-51.1608,135.548,0.03977211341055093,2.8034472465515137
18.0,-1.0,2.0,-53.9808,138.118,0.05232126826678104,2.8856728076934814
18.0,-1.0,3.0,-58.034,141.594,0.0691581577740033,1.3714501857757568
20.0,-1.0,-3.0,-51.9052,137.562,0.009307296887020797,0.9450275897979736
20.0,-1.0,-2.0,-52.8504,138.458,0.01794653460261125,2.8680994510650635
20.0,-1.0,-1.0,-54.2135,139.704,0.027275049215477496,2.8079209327697754
20.0,-1.0,0.0,-56.0946,141.362,0.037830026056758614,2.896245002746582
20.0,-1.0,1.0,-58.6695,143.537,0.050413665951832706,2.906470537185669
20.0,-1.0,2.0,-62.2686,146.419,0.06642931237231035,2.946751832962036
20.0,-1.0,3.0,-67.6355,150.4,0.08901403376890918,3.430264711380005
0.0,0.0,-3.0,-7.83672e-05,-0.110216,-0.001106964209627727,0.46105432510375977
0.0,0.0,-2.0,-3.44287e-05,-0.0734735,-0.0007379303354487401,0.4403834342956543
0.0,0.0,-1.0,-8.55218e-06,-0.0367357,-0.0003689526255744381,0.43609189987182617
0.0,0.0,0.0,0.0,0.0,-0.0,0.3436911106109619
0.0,0.0,1.0,-8.55218e-06,0.0367357,0.00036895262385265945,0.4631977081298828
0.0,0.0,2.0,-3.44287e-05,0.0734735,0.0007379296623872284,0.45163607597351074
0.0,0.0,3.0,-7.83672e-05,0.110216,0.001106963528202789,0.44009923934936523
0.5,0.0,-3.0,-0.0586979,4.91675,-0.0010804495979678298,0.5297210216522217
0.5,0.0,-2.0,-0.0587069,4.92222,-0.0007042736290867557,0.5301668643951416
0.5,0.0,-1.0,-0.0591127,4.94145,-0.00032856729960519004,0.45849037170410156
0.5,0.0,0.0,-0.059903,4.97392,4.692733329888598e-05,0.5055813789367676
0.5,0.0,1.0,-0.0610754,5.01943,0.0004224472518768125,0.5002179145812988
0.5,0.0,2.0,-0.0626542,5.07835,0.0007982491109182669,0.5037121772766113
0.5,0.0,3.0,-0.0646708,5.15135,0.001174580676779487,0.5041587352752686
1.0,0.0,-3.0,-0.23887,9.91727,-0.0010894255093883613,0.5499858856201172
1.0,0.0,-2.0,-0.237433,9.89651,-0.0006921129921168653,0.5381608009338379
1.0,0.0,-1.0,-0.237538,9.90295,-0.0002963933048944945,0.5128390789031982
1.0,0.0,0.0,-0.239128,9.93571,9.865333301328617e-05,0.42990541458129883
1.0,0.0,1.0,-0.242199,9.99445,0.0004939466264950917,0.524249792098999
1.0,0.0,2.0,-0.246825,10.0801,0.0008903258378680193,0.5132465362548828
1.0,0.0,3.0,-0.253142,10.1941,0.0012887917605836252,0.5063626766204834
2.0,0.0,-3.0,-0.95259,19.7923,-0.0011915445140298828,0.6013000011444092
2.0,0.0,-2.0,-0.945396,19.7337,-0.0007117527386419975,0.5497112274169922
2.0,0.0,-1.0,-0.944228,19.7285,-0.00023726666221432063,0.514263391494751
2.0,0.0,0.0,-0.948843,19.7749,0.0002355199956452614,0.5415117740631104
2.0,0.0,1.0,-0.959293,19.8729,0.0007099532140532262,0.49675536155700684
2.0,0.0,2.0,-0.976011,20.0257,0.001189671978962704,0.5817201137542725
2.0,0.0,3.0,-0.999514,20.2361,0.0016785295188927506,0.6040456295013428
3.0,0.0,-3.0,-2.11041,29.4276,-0.0013695973175063669,0.6360888481140137
3.0,0.0,-2.0,-2.09633,29.3507,-0.0007567993509825558,0.5695090293884277
3.0,0.0,-1.0,-2.0953,29.3512,-0.0001538666654524032,0.5971803665161133
3.0,0.0,0.0,-2.10707,29.4279,0.000447133303535148,0.6044623851776123
3.0,0.0,1.0,-2.13195,29.582,0.0010535989077438853,0.5944530963897705
3.0,0.0,2.0,-2.17079,29.8172,0.001673863987465653,0.587669849395752
3.0,0.0,3.0,-2.22538,30.1416,0.002317256339657144,0.6658244132995605
4.0,0.0,-3.0,-3.67074,38.7502,-0.0015824632357831201,0.6182670593261719
4.0,0.0,-2.0,-3.65138,38.6724,-0.0007898659758264983,0.6135966777801514
4.0,0.0,-1.0,-3.65446,38.6946,-1.126666666618974e-05,0.5803213119506836
4.0,0.0,0.0,-3.67983,38.8165,0.0007669326716784675,0.6272025108337402
4.0,0.0,1.0,-3.72826,39.0406,0.0015581977001084793,0.5801501274108887
4.0,0.0,2.0,-3.80096,39.3696,0.002376722520166634,0.5732452869415283
4.0,0.0,3.0,-3.9037,39.8267,0.0032422401751710022,0.6539089679718018
5.0,0.0,-3.0,-5.58529,47.7046,-0.0017927944936572157,0.6010420322418213
5.0,0.0,-2.0,-5.56446,47.6408,-0.0007771326587988333,0.595665693283081
5.0,0.0,-1.0,-5.57754,47.6985,0.00022159999637266325,0.5928902626037598
5.0,0.0,0.0,-5.62477,47.8785,0.0012245319049249124,0.5732729434967041
5.0,0.0,1.0,-5.70713,48.1825,0.002252390184620119,0.5738060474395752
5.0,0.0,2.0,-5.83008,48.6277,0.003330836584126394,0.6676397323608398
5.0,0.0,3.0,-5.99759,49.2221,0.004486794681016616,0.804419755935669
6.0,0.0,-3.0,-7.80147,56.2474,-0.0019684601872507917,0.6436867713928223
6.0,0.0,-2.0,-7.78503,56.2117,-0.0006896665573223185,0.6737794876098633
6.0,0.0,-1.0,-7.81573,56.3172,0.0005715328900809795,0.6612200736999512
6.0,0.0,0.0,-7.89593,56.5713,0.0018448621138388364,0.6136929988861084
6.0,0.0,1.0,-8.02423,56.9652,0.003162841360085362,0.6752359867095947
6.0,0.0,2.0,-8.211,57.5281,0.004559722801684774,0.742870569229126
6.0,0.0,3.0,-8.464,58.2748,0.006079748986103653,0.7550048828125
7.0,0.0,-3.0,-10.2689,64.3594,-0.002081326165291264,0.6853141784667969
7.0,0.0,-2.0,-10.2635,64.3621,-0.0005033329552725244,0.7249622344970703
7.0,0.0,-1.0,-10.3202,64.5245,0.0010606655618022227,0.803220272064209
7.0,0.0,0.0,-10.4407,64.8504,0.002649318303811899,0.7602231502532959
7.0,0.0,1.0,-10.6301,65.3494,0.004307933142889515,0.6860368251800537
7.0,0.0,2.0,-10.8979,66.0405,0.006085815319110949,0.7924609184265137
7.0,0.0,3.0,-11.2558,66.9438,0.00804490769270472,0.7550573348999023
8.0,0.0,-3.0,-12.9398,72.0334,-0.0021079912563003915,0.7001504898071289
8.0,0.0,-2.0,-12.9525,72.0814,-0.000196666664131127,0.7126734256744385
8.0,0.0,-1.0,-13.044,72.3074,0.0017073293979499077,0.7157127857208252
8.0,0.0,0.0,-13.217,72.7159,0.003654628467928647,0.7032859325408936
8.0,0.0,1.0,-13.4794,73.3208,0.005705846783497406,0.7909417152404785
8.0,0.0,2.0,-13.8434,74.1416,0.00792559099063766,0.7523577213287354
8.0,0.0,3.0,-14.3335,75.2222,0.010410401994658982,0.8208949565887451
9.0,0.0,-3.0,-15.7638,79.2548,-0.002032659801886025,0.8215043544769287
9.0,0.0,-2.0,-15.8106,79.3743,0.0002453333284112648,0.7255575656890869
9.0,0.0,-1.0,-15.9454,79.6681,0.002523986226990845,0.7057311534881592
9.0,0.0,0.0,-16.178,80.1547,0.0048739061684417925,0.8179318904876709
9.0,0.0,1.0,-16.5279,80.8715,0.007368336823033273,0.7666878700256348
9.0,0.0,2.0,-17.009,81.8351,0.010100484794778373,0.8592257499694824
9.0,0.0,3.0,-17.6501,83.0874,0.013192100079955955,0.9362783432006836
10.0,0.0,-3.0,-18.7078,86.0504,-0.001838662143136402,0.7346198558807373
10.0,0.0,-2.0,-18.7829,86.2135,0.0008339998066355112,0.8333871364593506
10.0,0.0,-1.0,-18.973,86.5847,0.00352396426881086,0.7706975936889648
10.0,0.0,0.0,-19.2859,87.1752,0.006315793914254158,0.797368049621582
10.0,0.0,1.0,-19.7371,88.0064,0.009306667531989358,2.216801404953003
10.0,0.0,2.0,-20.3516,89.1122,0.01261767104649615,2.343151330947876
10.0,0.0,3.0,-21.1693,90.545,0.01641033850266974,2.2484047412872314
12.0,0.0,-3.0,-24.8166,98.4105,-0.001056665568951977,0.8089206218719482
12.0,0.0,-2.0,-24.9857,98.7014,0.0024873215709551146,0.8354430198669434
12.0,0.0,-1.0,-25.3109,99.2278,0.00609648139803739,0.8500230312347412
12.0,0.0,0.0,-25.8074,100.008,0.009898482100121396,0.8191971778869629
12.0,0.0,1.0,-26.5012,101.07,0.014041006340173648,0.8729875087738037
12.0,0.0,2.0,-27.4442,102.478,0.018729229608272967,2.4840757846832275
12.0,0.0,3.0,-28.6888,104.277,0.024237475022397918,2.3339974880218506
14.0,0.0,-3.0,-31.0531,109.273,0.0002959999913552188,0.8327202796936035
14.0,0.0,-2.0,-31.3456,109.697,0.004808597546317347,0.8374691009521484
14.0,0.0,-1.0,-31.84,110.38,0.009461276139431766,0.8473834991455078
14.0,0.0,0.0,-32.562,111.349,0.014434887081064794,0.9141466617584229
14.0,0.0,1.0,-33.555,112.647,0.019954825828469025,1.0121166706085205
14.0,0.0,2.0,-34.89,114.34,0.026330117090435742,1.0844004154205322
14.0,0.0,3.0,-36.6755,116.523,0.03401447318162341,1.267937183380127
16.0,0.0,-3.0,-37.2822,118.833,0.002245329560045806,0.8381502628326416
16.0,0.0,-2.0,-37.7207,119.382,0.0078116327888816724,0.8221118450164795
16.0,0.0,-1.0,-38.4094,120.21,0.013624551865886195,0.933802604675293
16.0,0.0,0.0,-39.3969,121.365,0.019934038542049833,1.0562992095947266
16.0,0.0,1.0,-40.7407,122.891,0.027061467191841992,1.000281810760498
16.0,0.0,2.0,-42.5548,124.88,0.03548884456895249,1.1133146286010742
16.0,0.0,3.0,-45.0348,127.485,0.04601535058218773,1.2293145656585693
18.0,0.0,-3.0,-43.3763,127.217,0.00478056650689878,1.0321578979492188
18.0,0.0,-2.0,-43.9953,127.902,0.011486062418183956,2.7943742275238037
18.0,0.0,-1.0,-44.9215,128.889,0.0185760999713744,2.7938246726989746
18.0,0.0,0.0,-46.2108,130.221,0.02638539282860483,2.769714117050171
18.0,0.0,1.0,-47.9594,131.967,0.03537173185392551,2.7889890670776367
18.0,0.0,2.0,-50.3315,134.243,0.04624134529853861,1.1045598983764648
18.0,0.0,3.0,-53.651,137.266,0.06032704490273888,1.2901017665863037
20.0,0.0,-3.0,-49.3223,134.644,0.007900905557373689,0.90134596824646
20.0,0.0,-2.0,-50.1335,135.445,0.015814678070208293,2.8335485458374023
20.0,0.0,-1.0,-51.3141,136.57,0.02428743094109515,2.8126285076141357
20.0,0.0,0.0,-52.9382,138.066,0.033759805546170495,2.7822678089141846
20.0,0.0,1.0,-55.1401,140.019,0.044860691899500406,2.7431511878967285
20.0,0.0,2.0,-58.1611,142.575,0.05863269648995931,2.8966593742370605
20.0,0.0,3.0,-62.4952,146.013,0.07716797843825908,3.0147838592529297
0.0,1.0,-3.0,0.0041354,-0.104894,-0.0011068695431344833,0.43225526809692383
0.0,1.0,-2.0,0.00417755,-0.0699478,-0.000737879669315126,0.4611954689025879
0.0,1.0,-1.0,0.0042024,-0.0349794,-0.0003689432924889534,0.44782042503356934
0.0,1.0,0.0,0.00421061,-1.00162e-14,-3.1400000025412606e-08,0.3682236671447754
0.0,1.0,1.0,0.0042024,0.0349794,0.0003688806243593873,0.4418599605560303
0.0,1.0,2.0,0.00417755,0.0699478,0.0007378169963048775,0.4593069553375244
0.0,1.0,3.0,0.0041354,0.104894,0.001106806195159766,0.47900390625
0.5,1.0,-3.0,-0.0490915,4.68849,-0.0010801349318571886,0.5297729969024658
0.5,1.0,-2.0,-0.0491395,4.69536,-0.0007047370287331842,0.5510632991790771
0.5,1.0,-1.0,-0.0495309,4.71458,-0.00032975663273037304,0.5424826145172119
0.5,1.0,0.0,-0.0502531,4.74565,4.50246666362417e-05,0.5387077331542969
0.5,1.0,1.0,-0.0513072,4.78842,0.0004198166140152242,0.5292091369628906
0.5,1.0,2.0,-0.0527081,4.84315,0.0007948315539979797,0.5462245941162109
0.5,1.0,3.0,-0.0544857,4.91043,0.0011702946855283974,0.5219528675079346
1.0,1.0,-3.0,-0.212819,9.45947,-0.001085345589288849,0.5340030193328857
1.0,1.0,-2.0,-0.211659,9.44263,-0.0006910130390771228,0.5672528743743896
1.0,1.0,-1.0,-0.211826,9.45019,-0.0002980866379653299,0.517174482345581
1.0,1.0,0.0,-0.213267,9.48124,9.423333305440502e-05,0.5174922943115234
1.0,1.0,1.0,-0.215983,9.53564,0.00048670656334156735,0.504727840423584
1.0,1.0,2.0,-0.220029,9.61399,0.0008800928127397012,0.5224142074584961
1.0,1.0,3.0,-0.225522,9.71771,0.001275251706847905,0.5211544036865234
2.0,1.0,-3.0,-0.86249,18.8927,-0.0011724920143817471,0.6142630577087402
2.0,1.0,-2.0,-0.856363,18.8411,-0.0007041932169329677,0.6273999214172363
2.0,1.0,-1.0,-0.855392,18.837,-0.0002405533286933878,0.5954434871673584
2.0,1.0,0.0,-0.859411,18.8794,0.00022145999637953278,0.5867218971252441
2.0,1.0,1.0,-0.868471,18.9683,0.0006847998929541388,0.7008655071258545
2.0,1.0,2.0,-0.882836,19.1055,0.001152518721356931,0.6883831024169922
2.0,1.0,3.0,-0.903015,19.2944,0.001628029724269758,0.6922204494476318
3.0,1.0,-3.0,-1.92032,28.125,-0.0013307307735183245,0.6411821842193604
3.0,1.0,-2.0,-1.90787,28.0541,-0.0007427993681868935,0.6239743232727051
3.0,1.0,-1.0,-1.90668,28.0527,-0.00016366666520529962,0.6388950347900391
3.0,1.0,0.0,-1.91667,28.1209,0.00041339997645004235,0.6712343692779541
3.0,1.0,1.0,-1.93802,28.2593,0.0009950663382425652,0.6162772178649902
3.0,1.0,2.0,-1.97124,28.4695,0.0015881976058578274,0.6053965091705322
3.0,1.0,3.0,-2.01751,28.7567,0.0022006587128127948,0.5852513313293457
4.0,1.0,-3.0,-3.35351,37.0965,-0.0015241301209863206,0.5941312313079834
4.0,1.0,-2.0,-3.33506,37.0178,-0.000774066512065172,0.5872044563293457
4.0,1.0,-1.0,-3.33654,37.0322,-3.6866666649965925e-05,0.5786464214324951
4.0,1.0,0.0,-3.35819,37.1412,0.0006995332192285475,0.5752434730529785
4.0,1.0,1.0,-3.40006,37.3438,0.0014466646930100526,0.6067543029785156
4.0,1.0,2.0,-3.46266,37.6401,0.0022170571219659744,0.6475715637207031
4.0,1.0,3.0,-3.54588,38.0244,0.003025312002279095,0.6821994781494141
5.0,1.0,-3.0,-5.11191,45.7092,-0.0017205960079545416,0.6932957172393799
5.0,1.0,-2.0,-5.09252,45.6468,-0.0007689326691656984,0.6861112117767334
5.0,1.0,-1.0,-5.10255,45.6941,0.0001670666651123181,0.6912548542022705
5.0,1.0,0.0,-5.14205,45.8515,0.0011054662163527368,0.6886394023895264
5.0,1.0,1.0,-5.21238,46.1228,0.002064926268576106,0.6890814304351807
5.0,1.0,2.0,-5.31633,46.5157,0.0030655114686407533,0.6800520420074463
5.0,1.0,3.0,-5.45848,47.0428,0.004131476774306722,0.6829321384429932
6.0,1.0,-3.0,-7.16237,53.982,-0.0018906606325540033,0.7303345203399658
6.0,1.0,-2.0,-7.14564,53.9421,-0.00070053275171682,0.728184700012207
6.0,1.0,-1.0,-7.16993,54.0302,0.00047259996481481727,0.767162561416626
6.0,1.0,0.0,-7.23579,54.2476,0.0016548629495256235,0.7796971797943115
6.0,1.0,1.0,-7.34566,54.6003,0.002873113935175189,0.7600142955780029
6.0,1.0,2.0,-7.50419,55.0991,0.004157476119719239,0.7452101707458496
6.0,1.0,3.0,-7.71881,55.7612,0.005544728520045098,0.6545367240905762
7.0,1.0,-3.0,-9.45713,61.872,-0.002009325270979085,0.7425286769866943
7.0,1.0,-2.0,-9.44881,61.8647,-0.0005467995809710739,0.7749872207641602
7.0,1.0,-1.0,-9.49446,62.0019,0.0008999997570001166,0.7955424785614014
7.0,1.0,0.0,-9.5955,62.2869,0.0023665226047372423,0.7617220878601074
7.0,1.0,1.0,-9.75595,62.7279,0.0038898877809069718,0.7773864269256592
7.0,1.0,2.0,-9.98293,63.3394,0.0055126633038261015,0.7923381328582764
7.0,1.0,3.0,-10.2877,64.1436,0.007287281528839967,0.8050346374511719
8.0,1.0,-3.0,-11.9509,69.3595,-0.0020553263285195667,0.8439676761627197
8.0,1.0,-2.0,-11.9575,69.3929,-0.00028866665864862124,0.8058505058288574
8.0,1.0,-1.0,-12.0326,69.5871,0.0014659979724498682,0.8616724014282227
8.0,1.0,0.0,-12.1786,69.947,0.003255306642948613,0.8387529850006104
8.0,1.0,1.0,-12.4039,70.4892,0.005131223302693224,0.7623190879821777
8.0,1.0,2.0,-12.713,71.2165,0.007147701960013589,0.7459537982940674
8.0,1.0,3.0,-13.1263,72.1684,0.009379985082464997,0.7671284675598145
9.0,1.0,-3.0,-14.6057,76.4485,-0.0020126599237093945,0.8542015552520752
9.0,1.0,-2.0,-14.6342,76.529,8.733333311129744e-05,0.8477962017059326
9.0,1.0,-1.0,-14.7467,76.7854,0.0021839921595843306,0.8473939895629883
9.0,1.0,0.0,-14.9474,77.2245,0.004335932358550059,0.8738002777099609
9.0,1.0,1.0,-15.2449,77.8599,0.006607096236772543,0.8464841842651367
9.0,1.0,2.0,-15.6539,78.7147,0.009076048343574696,0.8492603302001953
9.0,1.0,3.0,-16.1968,79.8236,0.011839959100014593,0.8512833118438721
10.0,1.0,-3.0,-17.3846,83.1415,-0.0018653274392354548,0.8234579563140869
10.0,1.0,-2.0,-17.4421,83.2742,0.0005953332630003017,0.786604642868042
10.0,1.0,-1.0,-17.6004,83.5969,0.0030646427705085574,0.8173079490661621
10.0,1.0,0.0,-17.8657,84.1186,0.005616521486709168,0.8003358840942383
10.0,1.0,1.0,-18.2498,84.8563,0.008331523940669184,0.8424527645111084
10.0,1.0,2.0,-18.7742,85.8417,0.011311475326847122,2.2423512935638428
10.0,1.0,3.0,-19.4651,87.1074,0.014685377671620264,2.3190624713897705
12.0,1.0,-3.0,-23.1931,95.3898,-0.0012193319161557922,0.8158438205718994
12.0,1.0,-2.0,-23.3301,95.6367,0.00203865976502266,0.8260769844055176
12.0,1.0,-1.0,-23.6042,96.099,0.005344540954433264,0.8128116130828857
12.0,1.0,0.0,-24.0271,96.7906,0.008806104388603396,0.8813493251800537
12.0,1.0,1.0,-24.6199,97.7371,0.012548362507279448,0.8829476833343506
12.0,1.0,2.0,-25.426,98.9943,0.01674210261436185,2.4184370040893555
12.0,1.0,3.0,-26.4735,100.578,0.021590939032572542,2.417435884475708
14.0,1.0,-3.0,-29.1649,106.218,-5.9333333263710596e-05,1.0578656196594238
14.0,1.0,-2.0,-29.409,106.586,0.00408728332391232,4.800733804702759
14.0,1.0,-1.0,-29.8558,107.233,0.008352194034333354,3.4541821479797363
14.0,1.0,0.0,-30.4619,108.078,0.012863594620170954,2.341437339782715
14.0,1.0,1.0,-31.3009,109.219,0.017823926787959465,0.9064574241638184
14.0,1.0,2.0,-32.4386,110.727,0.023486436496401943,0.9886457920074463
14.0,1.0,3.0,-33.9524,112.668,0.030216896014639574,0.9774801731109619
16.0,1.0,-3.0,-35.1627,115.792,0.0016439985189030792,0.9697182178497314
16.0,1.0,-2.0,-35.539,116.283,0.006761050014119374,1.0117437839508057
16.0,1.0,-1.0,-36.139,117.036,0.01207386113800548,0.9500353336334229
16.0,1.0,0.0,-36.9882,118.07,0.017790609354261272,0.9136359691619873
16.0,1.0,1.0,-38.1429,119.438,0.02417968709297887,1.0525124073028564
16.0,1.0,2.0,-39.6847,121.208,0.031607660879507525,1.0324347019195557
16.0,1.0,3.0,-41.766,123.506,0.040698518478591246,1.1362180709838867
18.0,1.0,-3.0,-41.0895,124.265,0.0038979542714857912,0.9988465309143066
18.0,1.0,-2.0,-41.6196,124.874,0.010059191253943653,2.7902157306671143
18.0,1.0,-1.0,-42.4203,125.762,0.016530846184172228,2.735200881958008
18.0,1.0,0.0,-43.5353,126.962,0.023593014226128185,2.826200008392334
18.0,1.0,1.0,-45.0395,128.532,0.031616314561463695,2.8971107006073
18.0,1.0,2.0,-47.0587,130.564,0.04115255766619172,1.2160866260528564
18.0,1.0,3.0,-49.8141,133.213,0.0531317619284356,1.1186232566833496
20.0,1.0,-3.0,-46.8856,131.783,0.006694432769590433,0.9958717823028564
20.0,1.0,-2.0,-47.5873,132.503,0.013967121342116608,2.81390643119812
20.0,1.0,-1.0,-48.6134,133.52,0.021696198470202155,3.006566286087036
20.0,1.0,0.0,-50.0226,134.874,0.03024639049923278,2.8293540477752686
20.0,1.0,1.0,-51.9189,136.634,0.04012140930331382,2.933500289916992
20.0,1.0,2.0,-54.4826,138.915,0.05211481341769302,2.9629297256469727
20.0,1.0,3.0,-58.0576,141.926,0.06769423464572519,3.1537585258483887
0.0,2.0,-3.0,0.00834856,-0.100045,-0.0011067802173433084,0.4456906318664551
0.0,2.0,-2.0,0.00838916,-0.0667336,-0.0007378323370039604,0.4890766143798828
0.0,2.0,-1.0,0.0084131,-0.0333777,-0.00036893595940305465,0.4420592784881592
0.0,2.0,0.0,0.00842101,-7.21688e-14,-6.280000010158471e-08,0.39186573028564453
0.0,2.0,1.0,0.0084131,0.0333777,0.0003688099579531074,0.43018126487731934
0.0,2.0,2.0,0.00838916,0.0667336,0.0007377056635545992,0.4997854232788086
0.0,2.0,3.0,0.00834856,0.100045,0.001106653536152426,0.44086694717407227
0.5,2.0,-3.0,-0.040197,4.48074,-0.0010799442655273315,0.5292866230010986
0.5,2.0,-2.0,-0.0402739,4.48874,-0.0007052104087190537,0.5607872009277344
0.5,2.0,-1.0,-0.0406496,4.50786,-0.00033086396586906857,0.5142614841461182
0.5,2.0,0.0,-0.0413129,4.53765,4.329599997294657e-05,0.5235795974731445
0.5,2.0,1.0,-0.0422648,4.57798,0.00041745328125363396,0.5400979518890381
0.5,2.0,2.0,-0.0435172,4.62903,0.0007917889567241744,0.5165665149688721
0.5,2.0,3.0,-0.0450947,4.69133,0.0011665066932249545,0.5227842330932617
1.0,2.0,-3.0,-0.189683,9.04367,-0.0010819721898094957,0.5417063236236572
1.0,2.0,-2.0,-0.188757,9.03038,-0.0006902063730103002,0.6126723289489746
1.0,2.0,-1.0,-0.188976,9.03897,-0.00029967997105010617,0.5157787799835205
1.0,2.0,0.0,-0.190294,9.06862,9.027333308811259e-05,0.5386748313903809
1.0,2.0,1.0,-0.192711,9.11919,0.0004803332643702724,0.5202572345733643
1.0,2.0,2.0,-0.196272,9.19115,0.0008711594892335758,0.5393743515014648
1.0,2.0,3.0,-0.201071,9.2857,0.0012634784011186814,0.572922945022583
2.0,2.0,-3.0,-0.783401,18.071,-0.0011561387141200417,0.756986141204834
2.0,2.0,-2.0,-0.778142,18.0252,-0.0006977394216110648,0.7566702365875244
2.0,2.0,-1.0,-0.777352,18.0223,-0.00024351332851998845,0.7027537822723389
2.0,2.0,0.0,-0.780889,18.0613,0.00020921333028089503,0.6962401866912842
2.0,2.0,1.0,-0.788787,18.1422,0.0006629932361915397,0.6767961978912354
2.0,2.0,2.0,-0.80126,18.2666,0.001120459531113759,0.6925952434539795
2.0,2.0,3.0,-0.818722,18.4371,0.0015845632277173558,0.7261784076690674
3.0,2.0,-3.0,-1.75209,26.9215,-0.00129673174202068,0.7109482288360596
3.0,2.0,-2.0,-1.74127,26.8577,-0.0007303998701144321,0.748335599899292
3.0,2.0,-1.0,-1.74024,26.8568,-0.0001719333316391554,0.7298612594604492
3.0,2.0,0.0,-1.74879,26.9178,0.00038446664772340315,0.7515454292297363
3.0,2.0,1.0,-1.76708,27.0414,0.0009445324227592408,0.7394475936889648
3.0,2.0,2.0,-1.79571,27.2304,0.001514396823096881,0.749643087387085
3.0,2.0,3.0,-1.83573,27.4896,0.002100726041666664,0.6957137584686279
