Ay,Ax,B,ux_fea3d,uy_fea3d,phi_fea3d,t_fea3d,ux_fea2d,uy_fea2d,phi_fea2d,t_fea2d,ux_euler,uy_euler,phi_euler,t_euler,ux_guided,uy_guided,phi_guided,t_guided,ux_prb,uy_prb,phi_prb,t_prb,ux_prb_opt,uy_prb_opt,phi_prb_opt,t_prb_opt,ux_bcm,uy_bcm,phi_bcm,t_bcm,ux_linear,uy_linear,phi_linear,t_linear
1.0,1.0,1.0,-0.0008695119999999999,0.038347160000000005,0.00029375479235628087,35.88820505142212,-0.000863932,0.038142560000000006,0.00048670656334156735,0.504727840423584,-0.0009432072458677165,0.03965646866085105,1.876476241595214e-05,1.5276643999968655,-0.0009412673396574922,0.039620589315859885,0.0,0.002402300000539981,-0.0006727891652913042,0.03384636492884049,0.0,7.890000415500253e-05,-0.0009092565429494438,0.040445457468646334,0.0,7.840000034775585e-05,-0.0009270309181873805,0.03968253968253968,0.0002926019749556925,3.500012098811567e-06,0.0,0.041666666666666664,0.0,3.00002284348011e-07
1.0,1.0,2.0,-0.0008755880000000001,0.038485080000000005,0.0004894838318752065,34.518595695495605,-0.000880116,0.03845596,0.0008800928127397012,0.5224142074584961,-0.0009456531377989297,0.03971072991354534,2.9992424108143163e-05,1.5799016999953892,-0.0009412673396574922,0.039620589315859885,0.0,0.002434399997582659,-0.0006727891652913042,0.03384636492884049,0.0,7.870000263210386e-05,-0.0009092565429494438,0.040445457468646334,0.0,7.909999112598598e-05,-0.0009270309181873805,0.03968253968253968,0.0004902848105825947,3.0999945010989904e-06,0.0,0.041666666666666664,0.0,4.00003045797348e-07
1.0,1.0,3.0,-0.000883016,0.0386472,0.0006854515055515,32.41289019584656,-0.000902088,0.038870840000000004,0.001275251706847905,0.5211544036865234,-0.0009499441271300091,0.03979090391471479,4.283801694182141e-05,1.3949656000040704,-0.0009412673396574922,0.039620589315859885,0.0,0.0026276999997207895,-0.0006727891652913042,0.03384636492884049,0.0,7.819999882485718e-05,-0.0009092565429494438,0.040445457468646334,0.0,7.890000415500253e-05,-0.0009270309181873805,0.03968253968253968,0.0006879676462094969,3.300010575912893e-06,0.0,0.041666666666666664,0.0,4.00003045797348e-07
2.0,1.0,-3.0,-0.00354836,0.07681,0.0009256454941106493,36.023799657821655,-0.0034499599999999997,0.07557080000000001,-0.0011724920143817471,0.6142630577087402,nan,nan,nan,15.003137099993182,-0.003735559353662099,0.07886718057350485,0.0,0.0026326000079279765,-0.0026774419031537788,0.06748026261572597,0.0,7.870000263210386e-05,-0.0036133700051995676,0.08056680188864883,0.0,7.829999958630651e-05,-0.0037581236727495223,0.07936507936507936,-0.0004796839464022033,3.1999952625483274e-06,0.0,0.08333333333333333,0.0,2.9998773243278265e-07
2.0,1.0,-2.0,-0.0035221040000000003,0.076538,0.0006926519490050496,34.677528381347656,-0.003425452,0.0753644,-0.0007041932169329677,0.6273999214172363,-0.003736413716012299,0.07886867414953885,-5.285444580283541e-05,1.5558850999950664,-0.003735559353662099,0.07886718057350485,0.0,0.0025279000110458583,-0.0026774419031537788,0.06748026261572597,0.0,7.79999973019585e-05,-0.0036133700051995676,0.08056680188864883,0.0,7.96000094851479e-05,-0.0037581236727495223,0.07936507936507936,-0.00024450815945015035,3.3999967854470015e-06,0.0,0.08333333333333333,0.0,3.00002284348011e-07
2.0,1.0,-1.0,-0.003501236,0.0763144,0.0004607680065970689,34.57166838645935,-0.0034215680000000003,0.075348,-0.0002405533286933878,0.5954434871673584,-0.0037354756947967083,0.0788662149893285,-2.1323863711768875e-06,1.524126200005412,-0.003735559353662099,0.07886718057350485,0.0,0.00240979999944102,-0.0026774419031537788,0.06748026261572597,0.0,7.790001109242439e-05,-0.0036133700051995676,0.08056680188864883,0.0,7.959999493323267e-05,-0.0037581236727495223,0.07936507936507936,-9.33237249809736e-06,3.200009814463556e-06,0.0,0.08333333333333333,0.0,3.00002284348011e-07
2.0,1.0,0.0,-0.0034855999999999997,0.0761388,0.00022959999596545638,34.814913749694824,-0.003437644,0.0755176,0.00022145999637953278,0.5867218971252441,-0.0037396897536284834,0.07891245847337555,4.821301079744698e-05,1.568724700002349,-0.003735559353662099,0.07886718057350485,0.0,0.0023119999968912452,-0.0026774419031537788,0.06748026261572597,0.0,7.789999654050916e-05,-0.0036133700051995676,0.08056680188864883,0.0,8.140000863932073e-05,-0.0037581236727495223,0.07936507936507936,0.00022584341445395562,3.3999967854470015e-06,0.0,0.08333333333333333,0.0,2.00001522898674e-07
2.0,1.0,1.0,-0.003501236,0.0763144,0.0004607680065970689,34.732759952545166,-0.003473884,0.0758732,0.0006847998929541388,0.7008655071258545,-0.0037478827143972993,0.07900740037156195,9.736680517899417e-05,7.912425600006827,-0.003735559353662099,0.07886718057350485,0.0,0.0023249999940162525,-0.0026774419031537788,0.06748026261572597,0.0,7.779999577905983e-05,-0.0036133700051995676,0.08056680188864883,0.0,7.899999036453664e-05,-0.0037581236727495223,0.07936507936507936,0.00046101920140600864,3.7999998312443495e-06,0.0,0.08333333333333333,0.0,4.00003045797348e-07
2.0,1.0,2.0,-0.0035221040000000003,0.076538,0.0006926519490050496,34.72661876678467,-0.0035313439999999996,0.076422,0.001152518721356931,0.6883831024169922,-0.0037649286201331122,0.07915113296484166,0.0001462905449377465,1.5850951000029454,-0.003735559353662099,0.07886718057350485,0.0,0.0022724000009475276,-0.0026774419031537788,0.06748026261572597,0.0,8.739999611862004e-05,-0.0036133700051995676,0.08056680188864883,0.0,8.169999637175351e-05,-0.0037581236727495223,0.07936507936507936,0.0006961949883580616,3.5999983083456755e-06,0.0,0.08333333333333333,0.0,3.00002284348011e-07
2.0,1.0,3.0,-0.00354836,0.07681,0.0009256454941106493,34.10628604888916,-0.00361206,0.0771776,0.001628029724269758,0.6922204494476318,-0.003786120435348983,0.07934699433519402,0.0001977685082088468,1.5987057000020286,-0.003735559353662099,0.07886718057350485,0.0,0.0025271999911637977,-0.0026774419031537788,0.06748026261572597,0.0,7.769999501761049e-05,-0.0036133700051995676,0.08056680188864883,0.0,7.860000187065452e-05,-0.0037581236727495223,0.07936507936507936,0.0009313707753101147,5.099995178170502e-06,0.0,0.08333333333333333,0.0,3.00002284348011e-07
3.0,1.0,-3.0,-0.00792324,0.114454,0.0013048396527991057,33.79278540611267,-0.00768128,0.1125,-0.0013307307735183245,0.6411821842193604,-0.008302083608812683,0.11739726002247203,-0.0001699901035877933,1.732278999988921,-0.008297304512862036,0.11738715308648108,0.0,0.0026470000011613593,-0.005973696226427367,0.10069711567612417,0.0,7.919999188743532e-05,-0.008043306622128921,0.12005522536905489,0.0,7.900000491645187e-05,-0.008476611597019762,0.11904761904761905,-0.00046421415631004234,1.4099990949034691e-05,0.0,0.125,0.0,4.00003045797348e-07
3.0,1.0,-2.0,-0.00786204,0.1140392,0.0010093557983276243,34.43690252304077,-0.0076314799999999995,0.1122164,-0.0007427993681868935,0.6239743232727051,-0.00829514723441227,0.1173687979481772,-6.476422490809939e-05,1.564533400000073,-0.008297304512862036,0.11738715308648108,0.0,0.0026400000060675666,-0.005973696226427367,0.10069711567612417,0.0,7.840000034775585e-05,-0.008043306622128921,0.12005522536905489,0.0,7.850000110920519e-05,-0.008476611597019762,0.11904761904761905,-0.0001665501171494045,2.7999922167509794e-06,0.0,0.125,0.0,3.00002284348011e-07
3.0,1.0,-1.0,-0.00781288,0.1136972,0.0007169040280261016,34.59318733215332,-0.00762672,0.1122108,-0.00016366666520529962,0.6388950347900391,-0.008300101455983144,0.11741594979424264,4.666649940793364e-05,1.5671568000107072,-0.008297304512862036,0.11738715308648108,0.0,0.002499599999282509,-0.005973696226427367,0.10069711567612417,0.0,8.02999857114628e-05,-0.008043306622128921,0.12005522536905489,0.0,7.9699995694682e-05,-0.008476611597019762,0.11904761904761905,0.00013111392201123334,2.8999929782003164e-06,0.0,0.125,0.0,4.00003045797348e-07
3.0,1.0,0.0,-0.0077754799999999995,0.1134272,0.00042651637834071324,34.99054288864136,-0.00766668,0.11248359999999999,0.00041339997645004235,0.6712343692779541,-0.00831802708691276,0.11753454694828189,0.00015637028964142052,1.5889251999906264,-0.008297304512862036,0.11738715308648108,0.0,0.002479800008586608,-0.005973696226427367,0.10069711567612417,0.0,7.919999188743532e-05,-0.008043306622128921,0.12005522536905489,0.0,7.950000872369856e-05,-0.008476611597019762,0.11904761904761905,0.0004287779611718712,3.200009814463556e-06,0.0,0.125,0.0,3.00002284348011e-07
3.0,1.0,1.0,-0.00781288,0.1136972,0.0007169040280261016,34.90250277519226,-0.007752080000000001,0.1130372,0.0009950663382425652,0.6162772178649902,-0.008346423496473854,0.1177258056057589,0.000264275252837897,1.5953401000006124,-0.008297304512862036,0.11738715308648108,0.0,0.002416800009086728,-0.005973696226427367,0.10069711567612417,0.0,7.700000423938036e-05,-0.008043306622128921,0.12005522536905489,0.0,7.949999417178333e-05,-0.008476611597019762,0.11904761904761905,0.0007264420003325091,2.6000052457675338e-06,0.0,0.125,0.0,4.00003045797348e-07
3.0,1.0,2.0,-0.00786204,0.1140392,0.0010093557983276243,34.51145911216736,-0.00788496,0.11387800000000001,0.0015881976058578274,0.6053965091705322,-0.008389416405220507,0.11799458896168377,0.0003799276078172635,1.6371363000071142,-0.008297304512862036,0.11738715308648108,0.0,0.0024910999927669764,-0.005973696226427367,0.10069711567612417,0.0,7.819999882485718e-05,-0.008043306622128921,0.12005522536905489,0.0,9.43000050028786e-05,-0.008476611597019762,0.11904761904761905,0.001024106039493147,3.100009053014219e-06,0.0,0.125,0.0,3.9998849388211966e-07
3.0,1.0,3.0,-0.00792324,0.114454,0.0013048396527991057,33.80456733703613,-0.00807004,0.1150268,0.0022006587128127948,0.5852513313293457,-0.008445056037106546,0.11834024586052815,0.0004971056896523845,1.8394919999991544,-0.008297304512862036,0.11738715308648108,0.0,0.0029715999990003183,-0.005973696226427367,0.10069711567612417,0.0,7.79999973019585e-05,-0.008043306622128921,0.12005522536905489,0.0,8.030000026337802e-05,-0.008476611597019762,0.11904761904761905,0.0013217700786537848,3.000008291564882e-06,0.0,0.125,0.0,3.00002284348011e-07
4.0,1.0,-3.0,-0.01389948,0.1512416,0.001852840175543787,35.64001131057739,-0.01341404,0.148386,-0.0015241301209863206,0.5941312313079834,-0.014490578391594844,0.15482722810296304,-0.00021464719665060814,1.581566799999564,-0.014493001653086535,0.1548676206195283,0.0,0.0028014999988954514,-0.01049727239571406,0.13330739315998016,0.0,7.750000804662704e-05,-0.01409013381102624,0.158630731540375,0.0,7.899999036453664e-05,-0.015082494690998089,0.15873015873015872,-0.0004157148614790579,3.0999945010989904e-06,0.0,0.16666666666666666,0.0,3.00002284348011e-07
4.0,1.0,-2.0,-0.01379744,0.1507308,0.0014696137414955009,34.8086256980896,-0.01334024,0.14807120000000001,-0.000774066512065172,0.5872044563293457,-0.01449112335341518,0.15485838858811218,-2.1619470942622712e-05,1.452920700001414,-0.014493001653086535,0.1548676206195283,0.0,0.002822299997205846,-0.01049727239571406,0.13330739315998016,0.0,7.79999973019585e-05,-0.01409013381102624,0.158630731540375,0.0,8.209999941755086e-05,-0.015082494690998089,0.15873015873015872,-3.056726922640137e-05,3.2999960239976645e-06,0.0,0.16666666666666666,0.0,3.00002284348011e-07
4.0,1.0,-1.0,-0.013702,0.1502388,0.0010920654911111519,36.262707233428955,-0.01334616,0.1481288,-3.6866666649965925e-05,0.5786464214324951,-0.014514570941185134,0.1549862835267385,0.00017550982198864766,1.4742340999946464,-0.014493001653086535,0.1548676206195283,0.0,0.003209600006812252,-0.01049727239571406,0.13330739315998016,0.0,7.740000728517771e-05,-0.01409013381102624,0.158630731540375,0.0,9.059999138116837e-05,-0.015082494690998089,0.15873015873015872,0.0003545803230262551,3.100009053014219e-06,0.0,0.16666666666666666,0.0,3.00002284348011e-07
4.0,1.0,0.0,-0.01362728,0.1498416,0.0007187104810391428,37.08048915863037,-0.01343276,0.1485648,0.0006995332192285475,0.5752434730529785,nan,nan,nan,15.014297600006103,-0.014493001653086535,0.1548676206195283,0.0,0.0026848000125028193,-0.01049727239571406,0.13330739315998016,0.0,7.870000263210386e-05,-0.01409013381102624,0.158630731540375,0.0,8.850000449456275e-05,-0.015082494690998089,0.15873015873015872,0.0007397279152789116,3.2999960239976645e-06,0.0,0.16666666666666666,0.0,3.00002284348011e-07
4.0,1.0,1.0,-0.013702,0.1502388,0.0010920654911111519,38.12989616394043,-0.01360024,0.1493752,0.0014466646930100526,0.6067543029785156,-0.014622424949536361,0.15553011710478254,0.0005671723617025871,1.4780106999969576,-0.014493001653086535,0.1548676206195283,0.0,0.0032959999953163788,-0.01049727239571406,0.13330739315998016,0.0,7.860000187065452e-05,-0.01409013381102624,0.158630731540375,0.0,8.759999764151871e-05,-0.015082494690998089,0.15873015873015872,0.0011248755075315682,3.2999960239976645e-06,0.0,0.16666666666666666,0.0,2.9998773243278265e-07
4.0,1.0,2.0,-0.01379744,0.1507308,0.0014696137414955009,37.18161749839783,-0.013850640000000001,0.15056039999999998,0.0022170571219659744,0.6475715637207031,-0.014710827250899672,0.1559526059639905,0.0007710920796607724,1.5423047999938717,-0.014493001653086535,0.1548676206195283,0.0,0.0038854000013088807,-0.01049727239571406,0.13330739315998016,0.0,7.88000033935532e-05,-0.01409013381102624,0.158630731540375,0.0,8.749999688006938e-05,-0.015082494690998089,0.15873015873015872,0.0015100230997842246,3.3999967854470015e-06,0.0,0.16666666666666666,0.0,4.00003045797348e-07
4.0,1.0,3.0,-0.01389948,0.1512416,0.001852840175543787,38.92292833328247,-0.01418352,0.1520976,0.003025312002279095,0.6821994781494141,-0.014823021897789723,0.156479010542926,0.000980388482180179,1.5697108000022126,-0.014493001653086535,0.1548676206195283,0.0,0.0027160000026924536,-0.01049727239571406,0.13330739315998016,0.0,7.870000263210386e-05,-0.01409013381102624,0.158630731540375,0.0,8.700000762473792e-05,-0.015082494690998089,0.15873015873015872,0.0018951706920368812,3.3999967854470015e-06,0.0,0.16666666666666666,0.0,4.00003045797348e-07
5.0,1.0,-3.0,-0.02135268,0.1869944,0.002597287833560024,36.91691589355469,-0.02044764,0.18283680000000002,-0.0017205960079545416,0.6932957172393799,-0.022143062325317153,0.19098509845583594,-0.0001959125269314968,1.4645127999974648,-0.022153139332427463,0.19104847865085497,0.0,0.0025661000108812004,-0.016163723740861738,0.16514242657479924,0.0,7.88000033935532e-05,-0.021613158272281687,0.19605243247561205,0.0,9.029998909682035e-05,-0.02357577295468452,0.19841269841269843,-0.00029818092611287475,3.4999975468963385e-06,0.0,0.20833333333333334,0.0,3.00002284348011e-07
5.0,1.0,-2.0,-0.02115856,0.1862144,0.002099420333789057,35.40789818763733,-0.020370080000000002,0.1825872,-0.0007689326691656984,0.6861112117767334,-0.022164126402793638,0.1911028319790375,0.0001047838834266089,1.5103912000049604,-0.022153139332427463,0.19104847865085497,0.0,0.0026110000035259873,-0.016163723740861738,0.16514242657479924,0.0,7.769999501761049e-05,-0.021613158272281687,0.19605243247561205,0.0,9.57000011112541e-05,-0.02357577295468452,0.19841269841269843,0.0001994455201152344,3.0999945010989904e-06,0.0,0.20833333333333334,0.0,3.00002284348011e-07
5.0,1.0,-1.0,-0.020998799999999998,0.1855592,0.0016121942318489768,34.868293046951294,-0.0204102,0.1827764,0.0001670666651123181,0.6912548542022705,-0.022216410213607096,0.19133756479906802,0.00040367596631868754,1.49330899999768,-0.022153139332427463,0.19104847865085497,0.0,0.0026418000052217394,-0.016163723740861738,0.16514242657479924,0.0,7.819999882485718e-05,-0.021613158272281687,0.19605243247561205,0.0,9.810000483412296e-05,-0.02357577295468452,0.19841269841269843,0.0006970719663433436,3.0999945010989904e-06,0.0,0.20833333333333334,0.0,4.00003045797348e-07
5.0,1.0,0.0,-0.02087176,0.18502359999999998,0.0011327751706761537,35.80040645599365,-0.020568200000000002,0.183406,0.0011054662163527368,0.6886394023895264,-0.022302825020032335,0.19169357493079558,0.0007101272822130974,1.5931263999955263,-0.022153139332427463,0.19104847865085497,0.0,0.0037047000078018755,-0.016163723740861738,0.16514242657479924,0.0,7.819999882485718e-05,-0.021613158272281687,0.19605243247561205,0.0,9.469999349676073e-05,-0.02357577295468452,0.19841269841269843,0.0011946984125714528,2.8999929782003164e-06,0.0,0.20833333333333334,0.0,3.9998849388211966e-07
5.0,1.0,1.0,-0.020998799999999998,0.1855592,0.0016121942318489768,36.13862752914429,-0.02084952,0.1844912,0.002064926268576106,0.6890814304351807,-0.022425024563114127,0.1921680374663663,0.001016297546269617,1.4861086000018986,-0.022153139332427463,0.19104847865085497,0.0,0.0027562000032048672,-0.016163723740861738,0.16514242657479924,0.0,7.760000880807638e-05,-0.021613158272281687,0.19605243247561205,0.0,9.899999713525176e-05,-0.02357577295468452,0.19841269841269843,0.0016923248587995619,2.7999922167509794e-06,0.0,0.20833333333333334,0.0,3.00002284348011e-07
5.0,1.0,2.0,-0.02115856,0.1862144,0.002099420333789057,35.98773407936096,-0.02126532,0.1860628,0.0030655114686407533,0.6800520420074463,-0.022581546861567325,0.19277649214444886,0.0013430802016377954,1.7293133000057423,-0.022153139332427463,0.19104847865085497,0.0,0.0026394000014988706,-0.016163723740861738,0.16514242657479924,0.0,7.819999882485718e-05,-0.021613158272281687,0.19605243247561205,0.0,9.410000347997993e-05,-0.02357577295468452,0.19841269841269843,0.002189951305027671,2.9999937396496534e-06,0.0,0.20833333333333334,0.0,4.00003045797348e-07
5.0,1.0,3.0,-0.02135268,0.1869944,0.002597287833560024,36.234336853027344,-0.02183392,0.1881712,0.004131476774306722,0.6829321384429932,-0.022777135155641837,0.19351065907646112,0.0016711278495391388,1.467608699997072,-0.022153139332427463,0.19104847865085497,0.0,0.002618600003188476,-0.016163723740861738,0.16514242657479924,0.0,7.860000187065452e-05,-0.021613158272281687,0.19605243247561205,0.0,0.000112599998828955,-0.02357577295468452,0.19841269841269843,0.0026875777512557803,2.8999929782003164e-06,0.0,0.20833333333333334,0.0,3.00002284348011e-07
6.0,1.0,-3.0,-0.03012612,0.221506,0.003561662358861842,37.53767371177673,-0.02864948,0.215928,-0.0018906606325540033,0.7303345203399658,-0.031077392812876914,0.225694475182637,-8.650459380202271e-05,1.5185417000029702,-0.031085631047361173,0.22572919315606055,0.0,0.0029515999922296032,-0.022873144646318806,0.1960584959764,0.0,8.410000009462237e-05,-0.03044951595591373,0.23212487091799364,0.0,9.629999112803489e-05,-0.03395644638807905,0.2380952380952381,-7.560721441511855e-05,3.100009053014219e-06,0.0,0.25,0.0,4.00003045797348e-07
6.0,1.0,-2.0,-0.02982804,0.2205088,0.002923092220484961,37.39461588859558,-0.02858256,0.21576840000000003,-0.00070053275171682,0.728184700012207,-0.031134240584494988,0.22592311857774572,0.00034253461235028986,1.5533886999910465,-0.031085631047361173,0.22572919315606055,0.0,0.003414100006921217,-0.022873144646318806,0.1960584959764,0.0,9.220000356435776e-05,-0.03044951595591373,0.23212487091799364,0.0,9.710001177154481e-05,-0.03395644638807905,0.2380952380952381,0.0005594933866718771,3.6999990697950125e-06,0.0,0.25,0.0,3.9998849388211966e-07
6.0,1.0,-1.0,-0.02957984,0.21966159999999998,0.0023013552301048078,38.118759632110596,-0.02867972,0.2161208,0.00047259996481481727,0.767162561416626,-0.031235525331924308,0.22628810906162888,0.0007663538123266381,1.5120173000032082,-0.031085631047361173,0.22572919315606055,0.0,0.0041683999879751354,-0.022873144646318806,0.1960584959764,0.0,8.50000069476664e-05,-0.03044951595591373,0.23212487091799364,0.0,9.51000110944733e-05,-0.03395644638807905,0.2380952380952381,0.0011945939877588728,3.500012098811567e-06,0.0,0.25,0.0,3.9998849388211966e-07
6.0,1.0,0.0,-0.02937876,0.21895840000000003,0.001692582304805392,39.53807735443115,-0.02894316,0.2169904,0.0016548629495256235,0.7796971797943115,-0.03138582522564215,0.2267980022178585,0.0012030590735549259,1.5313080999912927,-0.031085631047361173,0.22572919315606055,0.0,0.003104400006122887,-0.022873144646318806,0.1960584959764,0.0,9.059999138116837e-05,-0.03044951595591373,0.23212487091799364,0.0,9.649999265093356e-05,-0.03395644638807905,0.2380952380952381,0.0018296945888458685,3.6999990697950125e-06,0.0,0.25,0.0,4.00003045797348e-07
6.0,1.0,1.0,-0.02957984,0.21966159999999998,0.0023013552301048078,38.34577941894531,-0.029382639999999998,0.2184012,0.002873113935175189,0.7600142955780029,-0.03158679787365215,0.22745585861703732,0.0016532743340777621,1.4852639000018826,-0.031085631047361173,0.22572919315606055,0.0,0.002788500001770444,-0.022873144646318806,0.1960584959764,0.0,0.00011559999256860465,-0.03044951595591373,0.23212487091799364,0.0,9.580000187270343e-05,-0.03395644638807905,0.2380952380952381,0.0024647951899328642,3.6999990697950125e-06,0.0,0.25,0.0,4.00003045797348e-07
6.0,1.0,2.0,-0.02982804,0.2205088,0.002923092220484961,40.31746196746826,-0.03001676,0.2203964,0.004157476119719239,0.7452101707458496,-0.03183870246197462,0.22826569951930475,0.0021153201977127363,1.518468899987056,-0.031085631047361173,0.22572919315606055,0.0,0.0030157000001054257,-0.022873144646318806,0.1960584959764,0.0,0.00010350000229664147,-0.03044951595591373,0.23212487091799364,0.0,9.599998884368688e-05,-0.03395644638807905,0.2380952380952381,0.0030998957910198604,3.5999983083456755e-06,0.0,0.25,0.0,4.00003045797348e-07
6.0,1.0,3.0,-0.03012612,0.221506,0.003561662358861842,43.04523015022278,-0.03087524,0.22304480000000002,0.005544728520045098,0.6545367240905762,-0.03214419138415736,0.2292358199262419,0.0025945369040306686,1.7676459000067553,-0.031085631047361173,0.22572919315606055,0.0,0.0028345000027911738,-0.022873144646318806,0.1960584959764,0.0,8.81000014487654e-05,-0.03044951595591373,0.23212487091799364,0.0,9.700001101009548e-05,-0.03395644638807905,0.2380952380952381,0.003734996392106856,3.6999990697950125e-06,0.0,0.25,0.0,3.00002284348011e-07
7.0,1.0,-3.0,-0.0400572,0.2546472,0.004766593685074338,45.91648721694946,-0.03782852,0.24748799999999999,-0.002009325270979085,0.7425286769866943,-0.04110495549233817,0.25882986427509225,0.00013137588337188593,1.4331242000043858,-0.04108894465090196,0.2587695607527197,0.0,0.0044122000108473,-0.030515224799509796,0.22593905146946244,0.0,8.919999527279288e-05,-0.04042397259873468,0.26670030580608495,0.0,9.370000043418258e-05,-0.046224514991181666,0.2777777777777778,0.00028801140941058645,3.2999960239976645e-06,0.0,0.2916666666666667,0.0,3.00002284348011e-07
7.0,1.0,-2.0,-0.0396278,0.2534152,0.003960103220960177,42.48214244842529,-0.03779524,0.2474588,-0.0005467995809710739,0.7749872207641602,-0.0412133189468179,0.25918889018887,0.0007045547890597262,1.5297525999922073,-0.04108894465090196,0.2587695607527197,0.0,0.0029471000016201288,-0.030515224799509796,0.22593905146946244,0.0,0.00012199999764561653,-0.04042397259873468,0.26670030580608495,0.0,9.51000110944733e-05,-0.046224514991181666,0.2777777777777778,0.0010855814662399025,3.7999998312443495e-06,0.0,0.2916666666666667,0.0,2.9998773243278265e-07
7.0,1.0,-1.0,-0.03926688,0.25236000000000003,0.0031793461773307074,43.313021659851074,-0.03797784,0.2480076,0.0008999997570001166,0.7955424785614014,nan,nan,nan,15.003871599998092,-0.04108894465090196,0.2587695607527197,0.0,0.0028900999895995483,-0.030515224799509796,0.22593905146946244,0.0,8.919999527279288e-05,-0.04042397259873468,0.26670030580608495,0.0,9.560000034980476e-05,-0.046224514991181666,0.2777777777777778,0.0018831515230692188,2.9999937396496534e-06,0.0,0.2916666666666667,0.0,3.00002284348011e-07
7.0,1.0,0.0,-0.03897016,0.2514724,0.002417998407542777,38.967432260513306,-0.038382,0.24914760000000002,0.0023665226047372423,0.7617220878601074,-0.041621175682253764,0.2603960355814907,0.001881644614584321,1.521385799991549,-0.04108894465090196,0.2587695607527197,0.0,0.0033530999935464934,-0.030515224799509796,0.22593905146946244,0.0,8.689999231137335e-05,-0.04042397259873468,0.26670030580608495,0.0,9.449999197386205e-05,-0.046224514991181666,0.2777777777777778,0.002680721579898535,3.300010575912893e-06,0.0,0.2916666666666667,0.0,4.00003045797348e-07
7.0,1.0,1.0,-0.03926688,0.25236000000000003,0.0031793461773307074,37.60183382034302,-0.039023800000000004,0.2509116,0.0038898877809069718,0.7773864269256592,-0.0419239805493099,0.26125225816498093,0.002489372363674766,1.532264400011627,-0.04108894465090196,0.2587695607527197,0.0,0.0033676000020932406,-0.030515224799509796,0.22593905146946244,0.0,0.0001109000004362315,-0.04042397259873468,0.26670030580608495,0.0,9.499999578110874e-05,-0.046224514991181666,0.2777777777777778,0.0034782916367278507,2.8999929782003164e-06,0.0,0.2916666666666667,0.0,3.00002284348011e-07
7.0,1.0,2.0,-0.0396278,0.2534152,0.003960103220960177,37.22451066970825,-0.03993172,0.2533576,0.0055126633038261015,0.7923381328582764,-0.042299078783039956,0.2622887070823313,0.0031221629517905448,1.4854085999977542,-0.04108894465090196,0.2587695607527197,0.0,0.0038640999991912395,-0.030515224799509796,0.22593905146946244,0.0,9.23000043258071e-05,-0.04042397259873468,0.26670030580608495,0.0,9.390000195708126e-05,-0.046224514991181666,0.2777777777777778,0.004275861693557167,2.7999922167509794e-06,0.0,0.2916666666666667,0.0,3.00002284348011e-07
7.0,1.0,3.0,-0.0400572,0.2546472,0.004766593685074338,37.34028148651123,-0.041150799999999994,0.25657440000000004,0.007287281528839967,0.8050346374511719,-0.04274992337832917,0.2635151718172062,0.00378388205830164,1.4638249999989057,-0.04108894465090196,0.2587695607527197,0.0,0.0029205000028014183,-0.030515224799509796,0.22593905146946244,0.0,8.489999163430184e-05,-0.04042397259873468,0.26670030580608495,0.0,9.329999738838524e-05,-0.046224514991181666,0.2777777777777778,0.005073431750386483,2.9999937396496534e-06,0.0,0.2916666666666667,0.0,3.00002284348011e-07
8.0,1.0,-3.0,-0.0509848,0.2863412,0.006228891418004243,37.56097722053528,-0.0478036,0.27743799999999996,-0.0020553263285195667,0.8439676761627197,-0.052038288183929415,0.2903211420715891,0.00048001827720070686,1.6726985000132117,-0.05196325438892857,0.2900857604434169,0.0,0.00269280000065919,-0.038974179020118356,0.2546951705717589,0.0,0.00010350000229664147,-0.05135790270457861,0.29967747779576065,0.0,9.470000804867595e-05,-0.060379978763992356,0.31746031746031744,0.0008286800811606144,3.1999952625483274e-06,0.0,0.3333333333333333,0.0,4.00003045797348e-07
8.0,1.0,-2.0,-0.0503892,0.2848432,0.005226377051095583,39.14130973815918,-0.04783,0.2775716,-0.00028866665864862124,0.8058505058288574,-0.05221825623539578,0.29083080729887045,0.0012241300085848263,1.5301537999912398,-0.05196325438892857,0.2900857604434169,0.0,0.002762899996014312,-0.038974179020118356,0.2546951705717589,0.0,9.800000407267362e-05,-0.05135790270457861,0.29967747779576065,0.0,9.780000254977494e-05,-0.060379978763992356,0.31746031746031744,0.0018137148946156846,3.6999990697950125e-06,0.0,0.3333333333333333,0.0,3.9998849388211966e-07
8.0,1.0,-1.0,-0.049888800000000004,0.28356200000000004,0.004261256282353351,39.070213079452515,-0.048130400000000004,0.27834840000000005,0.0014659979724498682,0.8616724014282227,-0.05247809948132076,0.2915211726561566,0.001976803955023459,1.5476750000088941,-0.05196325438892857,0.2900857604434169,0.0,0.004089500012923963,-0.038974179020118356,0.2546951705717589,0.0,8.419998630415648e-05,-0.05135790270457861,0.29967747779576065,0.0,9.549999958835542e-05,-0.060379978763992356,0.31746031746031744,0.002798749708070755,3.0999945010989904e-06,0.0,0.3333333333333333,0.0,3.00002284348011e-07
