Ay,Ax,B,ux,uy,phi,t
12.0,-5.0,-3.0,-0.16008571018965367,0.4911756860315471,0.010062319399961252,1.9598131000093417
12.0,-5.0,-2.0,-0.16224343907087047,0.4940476754836869,0.01341041567521602,1.6971656999958213
12.0,-5.0,-1.0,-0.1648855657197692,0.4974675222996193,0.01694848230217712,1.7086638000037055
12.0,-5.0,0.0,-0.16809328566748483,0.5015035059053643,0.020769085757887218,1.5755364000069676
12.0,-5.0,1.0,-0.17196716366485132,0.5062541421520736,0.02497461338118208,1.8325737999984995
12.0,-5.0,2.0,-0.17664067478512635,0.5118429813038455,0.029681647829797767,1.9721788999886485
12.0,-5.0,3.0,-0.1823407550927454,0.5184641781155592,0.03511118739996566,2.0368202999961795
14.0,-5.0,-3.0,-0.19466596380146584,0.5358889870380557,0.01592754440748073,1.9192952000012156
14.0,-5.0,-2.0,-0.19778781623637465,0.5394656532824638,0.020420100161132035,1.8166770999960136
14.0,-5.0,-1.0,-0.2015724496592337,0.5436821902849023,0.025231687904738988,1.8695115000009537
14.0,-5.0,0.0,-0.20615617607326775,0.5486401704446555,0.030518601487232018,1.9555124999897089
14.0,-5.0,1.0,-0.21171724354726607,0.5544839802836674,0.03646100621995979,1.8889574999921024
14.0,-5.0,2.0,-0.2185151264418037,0.5614064627069062,0.043299645142225174,1.9846392000035848
14.0,-5.0,3.0,-0.22696688055493763,0.5697420235482228,0.0514598264207567,1.9417794999899343
16.0,-5.0,-3.0,-0.2280121293424735,0.573928724913537,0.023091327971457274,1.9309512000036193
16.0,-5.0,-2.0,-0.2322375984469488,0.5781798075430777,0.028896494208420116,2.0051089000044158
16.0,-5.0,-1.0,-0.23734088229465466,0.5831622489260309,0.03519764214436502,2.0532348999986425
16.0,-5.0,0.0,-0.24354257402315183,0.589025476282409,0.042258278616632575,2.100083999990602
16.0,-5.0,1.0,-0.2511342337543083,0.5959614905006041,0.05036651615486257,1.957275100008701
16.0,-5.0,2.0,nan,nan,nan,15.012551299994811
16.0,-5.0,3.0,nan,nan,nan,15.006939400002011
18.0,-5.0,-3.0,-0.2599617560560944,0.606582934798561,0.03148493800371463,1.6749842999997782
18.0,-5.0,-2.0,-0.2654064971277008,0.6114623067806662,0.038757721870002385,1.5903610000095796
18.0,-5.0,-1.0,-0.2719890713339056,0.6171641211175107,0.04677756988082413,1.9059144999919226
18.0,-5.0,0.0,-0.2800373929811286,0.6238869342320211,0.0559355679576236,2.054785100001027
18.0,-5.0,1.0,nan,nan,nan,15.002366999993683
18.0,-5.0,2.0,nan,nan,nan,15.012937899999088
18.0,-5.0,3.0,nan,nan,nan,15.006661999999778
20.0,-5.0,-3.0,-0.29048600282454096,0.6348592928251908,0.04102663235317597,1.7438763999962248
20.0,-5.0,-2.0,-0.2972307327242989,0.6402905635303707,0.04988554703442219,1.9747882999945432
20.0,-5.0,-1.0,nan,nan,nan,15.02180970000336
20.0,-5.0,0.0,nan,nan,nan,15.01289650000399
20.0,-5.0,1.0,nan,nan,nan,15.007070100007695
20.0,-5.0,2.0,nan,nan,nan,15.011458400011179
20.0,-5.0,3.0,nan,nan,nan,15.018013400011114
0.0,-4.0,-3.0,0.0,1.5476417347785575e-18,2.535506066161293e-18,1.441128899998148
0.0,-4.0,-2.0,0.0,-8.340421295019263e-21,-5.685535472563246e-19,1.4063338999985717
0.0,-4.0,-1.0,0.0,-4.447968058218093e-17,-6.186688907328925e-17,1.52920139998605
