fy,fx,m,x,y,phi,t
10,-4,1,-27.7741,103.478,0.01336148232070942,41.552485704422
10,-4,2,-28.2949,104.318,0.01587176488741497,41.75489163398743
10,-4,3,-28.9038,105.279,0.018581555159949935,40.525771379470825
12,-4,-3,-38.09,119.466,0.02798691211253417,43.41144514083862
12,-4,-2,-37.1758,118.262,0.02406576012434378,46.69803762435913
12,-4,-1,-36.388,117.2,0.020469307369147434,42.33340930938721
12,-4,0,-35.7178,116.275,0.0171490089269252,46.672871351242065
12,-4,1,-36.388,117.2,0.020469307369147434,42.450443267822266
12,-4,2,-37.1758,118.262,0.02406576012434378,42.801366090774536
12,-4,3,-38.09,119.466,0.02798691211253417,42.0939998626709
14,-4,-3,-47.2816,131.545,0.03912156391148351,41.83460187911987
14,-4,-2,-46.1139,130.23,0.03400285463835229,44.52397274971008
14,-4,-1,-45.061,129.012,0.029219345397473118,44.99835681915283
14,-4,0,-44.1366,127.915,0.024774992223659253,54.13628625869751
14,-4,1,-45.061,129.012,0.029219345397473118,46.393874406814575
14,-4,2,-46.1139,130.23,0.03400285463835229,45.945939779281616
14,-4,3,-47.2816,131.545,0.03912156391148351,45.019235610961914
16,-4,-3,-57.0875,142.645,0.053964086830789335,48.842692613601685
16,-4,-2,-55.292,140.891,0.04648402386972647,48.867632150650024
16,-4,-1,-53.7707,139.357,0.03986180218268089,48.24493336677551
16,-4,0,-52.4896,138.027,0.033942531728356755,48.86923122406006
16,-4,1,-53.7707,139.357,0.03986180218268089,49.81361770629883
16,-4,2,-55.292,140.891,0.04648402386972647,49.66695213317871
16,-4,3,-57.0875,142.645,0.053964086830789335,47.41165471076965
18,-4,-3,-66.5767,152.058,0.0702657755776125,49.60232353210449
18,-4,-2,-64.0089,149.846,0.05980443120600755,50.315032720565796
18,-4,-1,-62.3416,148.366,0.05215070279999954,81.68127155303955
18,-4,0,-60.6759,146.836,0.044550229879704084,81.99105262756348
18,-4,1,-62.3416,148.366,0.05215070279999954,85.63210225105286
18,-4,2,-64.0089,149.846,0.05980443120600755,47.2401328086853
18,-4,3,-66.5767,152.058,0.0702657755776125,46.420034408569336
20,-4,-3,-76.1947,160.472,0.0893573503271009,72.2402195930481
20,-4,-2,-72.8117,157.902,0.07517651791099571,49.6388053894043
20,-4,-1,-69.8398,155.528,0.062331416349337136,45.28655433654785
20,-4,0,-68.4853,154.408,0.055811032327466294,45.10284066200256
20,-4,1,-69.8398,155.528,0.062331416349337136,45.47644567489624
20,-4,2,-72.8117,157.902,0.07517651791099571,49.26691126823425
20,-4,3,-76.1947,160.472,0.0893573503271009,69.41810202598572
0,-3,-3,-0.0128908,0.0764241,0.0005515327333918466,32.26344633102417
0,-3,-2,-0.0128834,0.0509336,0.00036768359589808304,32.97132658958435
0,-3,-1,-0.0128816,0.025458,0.00018384078151054945,31.731589555740356
0,-3,0,-0.0128855,-1.11516e-05,1.9354860437203466e-09,30.392136335372925
0,-3,1,-0.0128816,0.025458,0.00018384078151054945,32.19431161880493
0,-3,2,-0.0128834,0.0509336,0.00036768359589808304,34.33703064918518
0,-3,3,-0.0128908,0.0764241,0.0005515327333918466,34.88670587539673
0.5,-3,-3,-0.0991808,5.97323,0.0006224729808584732,33.939860105514526
0.5,-3,-2,-0.0980916,5.9338,0.000433668274321084,35.588680267333984
0.5,-3,-1,-0.0971709,5.89922,0.000244980940559616,36.79412651062012
0.5,-3,0,-0.0964133,5.86941,5.637619444166075e-05,37.932257413864136
0.5,-3,1,-0.0971709,5.89922,0.000244980940559616,39.46051335334778
0.5,-3,2,-0.0980916,5.9338,0.000433668274321084,40.22214388847351
0.5,-3,3,-0.0991808,5.97323,0.0006224729808584732,40.640161752700806
1,-3,-3,-0.354115,11.8631,0.000730594361100312,41.985185384750366
1,-3,-2,-0.350787,11.8055,0.0005268590354947952,40.85608673095703
1,-3,-1,-0.348119,11.7577,0.00032363911597672667,40.57961630821228
1,-3,0,-0.346089,11.7195,0.00012072273582996392,41.30399131774902
1,-3,1,-0.348119,11.7577,0.00032363911597672667,41.376492738723755
1,-3,2,-0.350787,11.8055,0.0005268590354947952,39.58785700798035
1,-3,3,-0.354115,11.8631,0.000730594361100312,39.52896022796631
2,-3,-3,-1.36071,23.5374,0.0010904539947630128,41.776299476623535
2,-3,-2,-1.34807,23.4319,0.0008263239919077684,42.16661763191223
2,-3,-1,-1.33807,23.3463,0.0005645816779128618,41.58401679992676
2,-3,0,-1.33062,23.2799,0.00030438767651095526,40.73631310462952
2,-3,1,-1.33807,23.3463,0.0005645816779128618,40.13804769515991
2,-3,2,-1.34807,23.4319,0.0008263239919077684,36.7764778137207
2,-3,3,-1.36071,23.5374,0.0010904539947630128,37.177191495895386
3,-3,-3,-2.99697,34.9489,0.001691616746499037,36.86917495727539
3,-3,-2,-2.96663,34.782,0.0013254873704784148,37.26905918121338
3,-3,-1,-2.94224,34.6448,0.0009655512017212977,37.65032148361206
3,-3,0,-2.92354,34.5365,0.0006101950473512445,37.632224798202515
3,-3,1,-2.94224,34.6448,0.0009655512017212977,37.49719190597534
3,-3,2,-2.96663,34.782,0.0013254873704784148,37.69288778305054
3,-3,3,-2.99697,34.9489,0.001691616746499037,38.26209902763367
4,-3,-3,-5.20546,45.9776,0.0025881944483750487,38.37051868438721
4,-3,-2,-5.14673,45.736,0.002077229519529397,38.346535444259644
4,-3,-1,-5.09875,45.5347,0.001579036039366379,37.5083110332489
4,-3,0,-5.06096,45.372,0.0010905192145438602,37.368836879730225
4,-3,1,-5.09875,45.5347,0.001579036039366379,39.60940408706665
4,-3,2,-5.14673,45.736,0.002077229519529397,42.53546738624573
4,-3,3,-5.20546,45.9776,0.0025881944483750487,42.40996074676514
5,-3,-3,-7.91238,56.5248,0.003824435434395714,46.49910259246826
5,-3,-2,-7.81377,56.2001,0.003125028133685228,51.47139835357666
5,-3,-1,-7.73199,55.9256,0.0024485820705481853,38.75557041168213
5,-3,0,-7.66605,55.6992,0.0017896167656348194,37.26396584510803
5,-3,1,-7.73199,55.9256,0.0024485820705481853,37.59668278694153
5,-3,2,-7.81377,56.2001,0.003125028133685228,37.4329936504364
5,-3,3,-7.91238,56.5248,0.003824435434395714,38.1230309009552
6,-3,-3,-11.0275,66.4977,0.00542701548316919,37.34627890586853
6,-3,-2,-10.8796,66.091,0.004498028376844688,37.47557258605957
6,-3,-1,-10.755,65.742,0.0036051479973399033,38.01190996170044
6,-3,0,-10.6525,65.4484,0.0027393550559096716,38.28880715370178
6,-3,1,-10.755,65.742,0.0036051479973399033,41.15682005882263
6,-3,2,-10.8796,66.091,0.004498028376844688,41.46022915840149
6,-3,3,-11.0275,66.4977,0.00542701548316919,43.37586188316345
7,-3,-3,-14.5176,75.9868,0.007459746116180855,51.31744885444641
7,-3,-2,-14.2985,75.469,0.006245023695680929,51.097304344177246
7,-3,-1,-14.1139,75.0244,0.0050889686275118,49.241297245025635
7,-3,0,-13.9607,74.6479,0.003977395814924325,54.676998138427734
7,-3,1,-14.1139,75.0244,0.0050889686275118,41.53812074661255
7,-3,2,-14.2985,75.469,0.006245023695680929,42.075759172439575
7,-3,3,-14.5176,75.9868,0.007459746116180855,40.123077154159546
8,-3,-3,-18.2669,84.8572,0.009909652937072617,41.56039333343506
8,-3,-2,-17.9672,84.2354,0.00836671261001264,42.177292346954346
8,-3,-1,-17.7135,83.6992,0.006906902273551566,57.40600228309631
8,-3,0,-17.5012,83.2412,0.00551346050594047,41.647210121154785
8,-3,1,-17.7135,83.6992,0.006906902273551566,57.02449369430542
8,-3,2,-17.9672,84.2354,0.00836671261001264,42.407912492752075
8,-3,3,-18.2669,84.8572,0.009909652937072617,44.57539415359497
9,-3,-3,-22.2255,93.1552,0.012803627252852027,41.408135414123535
9,-3,-2,-21.8369,92.4374,0.010885537031143842,40.96407985687256
9,-3,-1,-21.5018,91.806,0.009079492748298714,41.18882346153259
9,-3,0,-21.2191,91.2622,0.007365554450113873,40.15323615074158
9,-3,1,-21.5018,91.806,0.009079492748298714,41.73103594779968
9,-3,2,-21.8369,92.4374,0.010885537031143842,52.25353646278381
9,-3,3,-22.2255,93.1552,0.012803627252852027,46.17784094810486
10,-3,-3,-26.3601,100.938,0.016177459288107657,46.13615870475769
10,-3,-2,-25.8558,100.097,0.013817405625928165,46.323790073394775
10,-3,-1,-25.426,99.3666,0.011616934801337185,41.26531720161438
10,-3,0,-25.0279,98.6735,0.009506503714163414,38.49723672866821
10,-3,1,-25.426,99.3666,0.011616934801337185,41.510393142700195
10,-3,2,-25.8558,100.097,0.013817405625928165,41.942678928375244
10,-3,3,-26.3601,100.938,0.016177459288107657,41.918208360672
12,-3,-3,-34.9469,114.982,0.024361323170476335,42.22616934776306
12,-3,-2,-34.1786,113.913,0.02094965344011298,43.38287377357483
12,-3,-1,-33.5232,112.981,0.01781505599957799,44.19314432144165
12,-3,0,-32.9665,112.171,0.014901325755217316,51.26055407524109
12,-3,1,-33.5232,112.981,0.01781505599957799,48.12879753112793
12,-3,2,-34.1786,113.913,0.02094965344011298,43.44496512413025
12,-3,3,-34.9469,114.982,0.024361323170476335,42.748504877090454
14,-3,-3,-43.731,127.19,0.0344083840519102,44.96028518676758
14,-3,-2,-42.6773,125.935,0.029779347361663863,44.50504207611084
14,-3,-1,-41.7587,124.814,0.025526712002276596,41.925612926483154
14,-3,0,-40.9706,123.828,0.021606230028915072,43.167845487594604
14,-3,1,-41.7587,124.814,0.025526712002276596,42.2880163192749
14,-3,2,-42.6773,125.935,0.029779347361663863,41.603352546691895
14,-3,3,-43.731,127.19,0.0344083840519102,42.4558219909668
16,-3,-3,-52.7667,138.058,0.04687732697442745,45.531877279281616
16,-3,-2,-50.879,136.086,0.039359867753249185,41.99597501754761
16,-3,-1,-49.7161,134.839,0.03406532816037476,42.12481760978699
16,-3,0,-48.6951,133.715,0.029138801097229276,41.34218764305115
16,-3,1,-49.7161,134.839,0.03406532816037476,26.727999210357666
16,-3,2,-50.879,136.086,0.039359867753249185,26.455835819244385
16,-3,3,-52.7667,138.058,0.04687732697442745,28.76322054862976
18,-3,-3,-61.7812,147.578,0.06133659578520125,33.93774890899658
18,-3,-2,-59.7945,145.766,0.05287600152059524,30.467737436294556
18,-3,-1,-58.1453,144.212,0.045522680093665946,30.220335483551025
18,-3,0,-56.7687,142.875,0.039011490576084565,63.89582300186157
18,-3,1,-58.1453,144.212,0.045522680093665946,45.84549570083618
18,-3,2,-59.7945,145.766,0.05287600152059524,45.66873598098755
18,-3,3,-61.7812,147.578,0.06133659578520125,46.1153028011322
20,-3,-3,-70.5699,155.832,0.07708546918361407,67.72880864143372
20,-3,-2,-68.2131,153.925,0.06689372799019634,66.2232916355133
20,-3,-1,-66.1481,152.19,0.05766976030968696,56.11345911026001
20,-3,0,-64.3063,150.586,0.049118866961777426,44.33306574821472
20,-3,1,-66.1481,152.19,0.05766976030968696,46.515170097351074
20,-3,2,-68.2131,153.925,0.06689372799019634,65.19323492050171
20,-3,3,-70.5699,155.832,0.07708546918361407,69.21468257904053
0,-2,-3,-0.00859427,0.0728638,0.0005514628495725715,32.764546632766724
0,-2,-2,-0.0085875,0.0485669,0.00036763700643789615,32.28999471664429
0,-2,-1,-0.00858614,0.0242783,0.00018381748701444434,32.28290510177612
0,-2,0,-0.00859014,-6.9909e-06,1.2258073689936514e-09,31.42352843284607
0,-2,1,-0.00858614,0.0242783,0.00018381748701444434,33.07054686546326
0,-2,2,-0.0085875,0.0485669,0.00036763700643789615,31.35009527206421
0,-2,3,-0.00859427,0.0728638,0.0005514628495725715,31.349064588546753
0.5,-2,-3,-0.0857086,5.65095,0.0006178798342933215,33.41451454162598
0.5,-2,-2,-0.0847611,5.6144,0.0004297087487723097,35.461681604385376
0.5,-2,-1,-0.0839556,5.58213,0.0002416331011831225,35.94524908065796
0.5,-2,0,-0.0832877,5.55408,5.3623915891240255e-05,35.62786340713501
0.5,-2,1,-0.0839556,5.58213,0.0002416331011831225,44.09964060783386
0.5,-2,2,-0.0847611,5.6144,0.0004297087487723097,34.61173605918884
0.5,-2,3,-0.0857086,5.65095,0.0006178798342933215,35.3516845703125
1,-2,-3,-0.313046,11.2142,0.0007164330599183602,35.045735120773315
1,-2,-2,-0.310267,11.163,0.0005152393289086166,36.05809473991394
1,-2,-1,-0.308019,11.12,0.0003144324505617565,35.62385630607605
1,-2,0,-0.30629,11.0852,0.00011387104071494942,36.2371461391449
1,-2,1,-0.308019,11.12,0.0003144324505617565,35.08166694641113
1,-2,2,-0.310267,11.163,0.0005152393289086166,35.30135226249695
1,-2,3,-0.313046,11.2142,0.0007164330599183602,36.585997104644775
2,-2,-3,-1.21409,22.2789,0.0010383887333447804,40.58904719352722
2,-2,-2,-1.20352,22.1854,0.000784194905434029,38.0625524520874
2,-2,-1,-1.19516,22.1094,0.0005319361200687029,37.66103458404541
2,-2,0,-1.18892,22.0503,0.00028090358087429223,35.932995080947876
2,-2,1,-1.19516,22.1094,0.0005319361200687029,37.02735757827759
2,-2,2,-1.20352,22.1854,0.000784194905434029,37.6539363861084
2,-2,3,-1.21409,22.2789,0.0010383887333447804,34.98103070259094
3,-2,-3,-2.68251,33.1172,0.0015682608259607038,38.590851068496704
3,-2,-2,-2.65725,32.9702,0.0012246477094460173,37.99928855895996
3,-2,-1,-2.63699,32.8497,0.0008861310871100896,40.60833716392517
3,-2,0,-2.62153,32.7546,0.0005512268175120559,37.802281618118286
3,-2,1,-2.63699,32.8497,0.0008861310871100896,37.743590116500854
3,-2,2,-2.65725,32.9702,0.0012246477094460173,36.9074125289917
3,-2,3,-2.68251,33.1172,0.0015682608259607038,35.95286846160889
4,-2,-3,-4.6723,43.6299,0.0023523888282925842,38.53803491592407
4,-2,-2,-4.62371,43.4189,0.001882067150874262,38.15566968917847
4,-2,-1,-4.58413,43.2434,0.001422196259707967,37.36810278892517
4,-2,0,-4.55306,43.1019,0.0009701312314753759,36.96892166137695
4,-2,1,-4.58413,43.2434,0.001422196259707967,36.20139694213867
4,-2,2,-4.62371,43.4189,0.001882067150874262,37.08622121810913
4,-2,3,-4.6723,43.6299,0.0023523888282925842,37.337820053100586
5,-2,-3,-7.1245,53.7344,0.003430378067371754,38.156174421310425
5,-2,-2,-7.04276,53.4504,0.0027952884523507766,38.61416816711426
5,-2,-1,-6.97519,53.2111,0.0021788408845899413,38.14988327026367
5,-2,0,-6.92095,53.0144,0.0015765188913706158,37.50120735168457
5,-2,1,-6.97519,53.2111,0.0021788408845899413,37.80142569541931
5,-2,2,-7.04276,53.4504,0.0027952884523507766,39.05071234703064
5,-2,3,-7.1245,53.7344,0.003430378067371754,39.30600428581238
6,-2,-3,-9.97067,63.3624,0.004832337011703358,42.382829666137695
6,-2,-2,-9.84618,63.0016,0.003994494883524018,38.276702880859375
6,-2,-1,-9.74189,62.6936,0.00318676751775098,39.8047559261322
6,-2,0,-9.65655,62.4359,0.002401937063253003,40.5942702293396
6,-2,1,-9.74189,62.6936,0.00318676751775098,41.33587956428528
6,-2,2,-9.84618,63.0016,0.003994494883524018,41.59359097480774
6,-2,3,-9.97067,63.3624,0.004832337011703358,45.29894518852234
7,-2,-3,-13.1567,72.5143,0.006593380525946507,44.255998849868774
7,-2,-2,-12.9757,72.0636,0.005511525092121452,43.03874206542969
7,-2,-1,-12.8232,71.6767,0.004474155033795846,42.60520648956299
7,-2,0,-12.6969,71.3496,0.003473538899070381,44.8682656288147
7,-2,1,-12.8232,71.6767,0.004474155033795846,45.40394949913025
7,-2,2,-12.9757,72.0636,0.005511525092121452,44.379122495651245
7,-2,3,-13.1567,72.5143,0.006593380525946507,43.637439012527466
8,-2,-3,-16.6099,81.1433,0.008727945855041405,45.41282629966736
8,-2,-2,-16.3608,80.5993,0.007359108038521452,43.69647240638733
8,-2,-1,-16.1514,80.1334,0.006057294467655727,41.18739914894104
8,-2,0,-15.9757,79.7344,0.004808979673485379,44.170740842819214
8,-2,1,-16.1514,80.1334,0.006057294467655727,40.069711208343506
8,-2,2,-16.3608,80.5993,0.007359108038521452,40.20222783088684
8,-2,3,-16.6099,81.1433,0.008727945855041405,41.76591444015503
9,-2,-3,-20.2776,89.2609,0.01125381903010315,57.87427616119385
9,-2,-2,-19.9518,88.6273,0.009558110262992366,41.121145725250244
9,-2,-1,-19.6733,88.075,0.007953226755540258,39.592270612716675
9,-2,0,-19.4317,87.5858,0.006417910147384703,37.941155195236206
9,-2,1,-19.6733,88.075,0.007953226755540258,39.33241891860962
9,-2,2,-19.9518,88.6273,0.009558110262992366,42.04750943183899
9,-2,3,-20.2776,89.2609,0.01125381903010315,57.523396253585815
10,-2,-3,-24.1159,96.8894,0.014190769462254896,42.16538143157959
10,-2,-2,-23.6976,96.1555,0.012117412942993747,41.92286968231201
10,-2,-1,-23.3236,95.4854,0.010154103188624978,39.340126752853394
10,-2,0,-23.0333,94.9555,0.00832219521689304,41.46730184555054
10,-2,1,-23.3236,95.4854,0.010154103188624978,44.261109352111816
10,-2,2,-23.6976,96.1555,0.012117412942993747,50.29057478904724
10,-2,3,-24.1159,96.8894,0.014190769462254896,55.301687717437744
12,-2,-3,-32.1421,110.751,0.02133106927136241,44.94528245925903
12,-2,-2,-31.5032,109.814,0.018358438604810567,42.42156481742859
12,-2,-1,-30.9093,108.923,0.015526181713874697,39.65242147445679
12,-2,0,-30.4719,108.254,0.012998990388119518,39.14296579360962
12,-2,1,-30.9093,108.923,0.015526181713874697,39.25196409225464
12,-2,2,-31.5032,109.814,0.018358438604810567,41.792612075805664
12,-2,3,-32.1421,110.751,0.02133106927136241,41.94421124458313
14,-2,-3,-40.442,122.931,0.030206136124031547,42.04693841934204
14,-2,-2,-39.5369,121.795,0.026129660363606932,42.51963567733765
14,-2,-1,-38.7598,120.796,0.022394279328700733,44.64962601661682
14,-2,0,-38.0962,119.924,0.018937261798597445,44.254955530166626
14,-2,1,-38.7598,120.796,0.022394279328700733,46.55917739868164
14,-2,2,-39.5369,121.795,0.026129660363606932,50.04619383811951
14,-2,3,-40.442,122.931,0.030206136124031547,49.302063941955566
16,-2,-3,-48.6551,133.429,0.04021528261929754,47.51790499687195
16,-2,-2,-47.5174,132.181,0.03509271800525092,51.75793743133545
16,-2,-1,-46.5187,131.057,0.03035110170911039,44.52234435081482
16,-2,0,-45.6558,130.063,0.025956284466326907,42.73414373397827
16,-2,1,-46.5187,131.057,0.03035110170911039,41.56482124328613
16,-2,2,-47.5174,132.181,0.03509271800525092,41.745651960372925
16,-2,3,-48.6551,133.429,0.04021528261929754,41.65587568283081
18,-2,-3,-57.1931,143.024,0.05290234301199668,45.50331711769104
18,-2,-2,-55.619,141.5,0.04597779598122272,45.32467341423035
18,-2,-1,-54.3063,140.194,0.03984506746536375,44.997636795043945
18,-2,0,-53.1951,139.058,0.03430340576091942,44.33778953552246
18,-2,1,-54.3063,140.194,0.03984506746536375,46.476975202560425
18,-2,2,-55.619,141.5,0.04597779598122272,44.65480089187622
18,-2,3,-57.1931,143.024,0.05290234301199668,44.140077114105225
20,-2,-3,-65.3486,151.218,0.06616928902122451,49.12232685089111
20,-2,-2,-63.7825,149.875,0.05881053024990747,81.13170456886292
20,-2,-1,-62.0422,148.329,0.050850478333573486,64.16138458251953
20,-2,0,-60.5777,146.987,0.043783556555949385,70.29346013069153
20,-2,1,-62.0422,148.329,0.050850478333573486,70.10449457168579
20,-2,2,-63.7825,149.875,0.05881053024990747,81.40973663330078
20,-2,3,-65.3486,151.218,0.06616928902122451,46.971431016922
0,-1,-3,-0.00429811,0.0696695,0.0005513961916117553,32.100515604019165
0,-1,-2,-0.00429189,0.0464428,0.00036759235273398495,32.700236082077026
0,-1,-1,-0.00429086,0.0232194,0.00018379490209481346,32.39281868934631
0,-1,0,-0.00429497,-3.29642e-06,6.451615317315347e-10,30.52261519432068
0,-1,1,-0.00429086,0.0232194,0.00018379490209481346,31.234398365020752
0,-1,2,-0.00429189,0.0464428,0.00036759235273398495,32.5580358505249
0,-1,3,-0.00429811,0.0696695,0.0005513961916117553,33.555702447891235
0.5,-1,-3,-0.0736191,5.36175,0.000613873788114266,39.72500038146973
0.5,-1,-2,-0.0727889,5.32772,0.00042622987159764673,37.151997089385986
0.5,-1,-1,-0.0720792,5.29748,0.00023867689284941596,39.272494077682495
0.5,-1,0,-0.0714863,5.27098,5.1168410160431974e-05,33.00456523895264
0.5,-1,1,-0.0720792,5.29748,0.00023867689284941596,33.87244725227356
0.5,-1,2,-0.0727889,5.32772,0.00042622987159764673,35.29032111167908
0.5,-1,3,-0.0736191,5.36175,0.000613873788114266,35.16139626502991
1,-1,-3,-0.278354,10.6472,0.0007047040184482601,34.33570456504822
1,-1,-2,-0.275924,10.5997,0.000505522863726278,34.640209674835205
1,-1,-1,-0.273953,10.5597,0.00030666470436398684,34.37597060203552
1,-1,0,-0.27243,10.5272,0.00010801290280575216,33.28636956214905
1,-1,1,-0.273953,10.5597,0.00030666470436398684,32.339699506759644
1,-1,2,-0.275924,10.5997,0.000505522863726278,32.92829132080078
1,-1,3,-0.278354,10.6472,0.0007047040184482601,34.261964321136475
2,-1,-3,-1.0887,21.1475,0.0009945822422148093,35.30598592758179
2,-1,-2,-1.07981,21.0644,0.0007487105035966685,35.10793089866638
2,-1,-1,-1.07276,20.9965,0.0005043231886279751,35.310081005096436
2,-1,0,-1.06749,20.9435,0.0002610971051599021,34.30747103691101
2,-1,1,-1.07276,20.9965,0.0005043231886279751,35.2438006401062
2,-1,2,-1.07981,21.0644,0.0007487105035966685,35.07015776634216
2,-1,3,-1.0887,21.1475,0.0009945822422148093,37.039695501327515
3,-1,-3,-2.41339,31.4651,0.0014652921099307537,36.45014834403992
3,-1,-2,-2.39223,31.3352,0.001140453325795566,36.27742123603821
3,-1,-1,-2.37398,31.2205,0.0008194207574145512,36.55654859542847
3,-1,0,-2.36157,31.1398,0.0005020651217699636,36.72996377944946
3,-1,1,-2.37398,31.2205,0.0008194207574145512,35.02953886985779
3,-1,2,-2.39223,31.3352,0.001140453325795566,42.04555344581604
3,-1,3,-2.41339,31.4651,0.0014652921099307537,37.18682599067688
4,-1,-3,-4.2146,41.5046,0.002156453835233628,38.23972940444946
4,-1,-2,-4.17405,41.3191,0.0017200661489455602,36.34768533706665
4,-1,-1,-4.13568,41.1392,0.0012894856520399148,36.04871416091919
4,-1,0,-4.11198,41.0252,0.0008695498509363801,38.76876473426819
4,-1,1,-4.13568,41.1392,0.0012894856520399148,37.700329303741455
4,-1,2,-4.17405,41.3191,0.0017200661489455602,36.61065220832825
4,-1,3,-4.2146,41.5046,0.002156453835233628,37.637537717819214
5,-1,-3,-6.44418,51.1931,0.0031030263024994145,38.146798610687256
5,-1,-2,-6.37605,50.9441,0.0025216769550242394,39.16220450401306
5,-1,-1,-6.31982,50.7346,0.0019555509408898737,37.54671812057495
5,-1,0,-6.27484,50.5627,0.0014010340530494735,37.935669898986816
5,-1,1,-6.31982,50.7346,0.0019555509408898737,38.58031153678894
5,-1,2,-6.37605,50.9441,0.0025216769550242394,41.74392580986023
5,-1,3,-6.44418,51.1931,0.0031030263024994145,41.38147258758545
6,-1,-3,-9.04763,60.4761,0.004334354361185954,51.12085723876953
6,-1,-2,-8.94304,60.1574,0.0035741138132587254,41.4725136756897
6,-1,-1,-8.85567,59.8861,0.0028385139994650493,43.0892333984375
6,-1,0,-8.78447,59.6598,0.00212187189012806,42.02412486076355
6,-1,1,-8.85567,59.8861,0.0028385139994650493,42.48963117599487
6,-1,2,-8.94304,60.1574,0.0035741138132587254,43.23272919654846
6,-1,3,-9.04763,60.4761,0.004334354361185954,41.75740885734558
7,-1,-3,-11.9699,69.3215,0.005875370776871962,43.981462240219116
7,-1,-2,-11.8191,68.9267,0.0049012321036166675,44.02750253677368
7,-1,-1,-11.6905,68.5841,0.00396320249943008,43.30486750602722
7,-1,0,-11.5865,68.3006,0.003056768617096099,41.898948192596436
7,-1,1,-11.6905,68.5841,0.00396320249943008,41.812103033065796
7,-1,2,-11.8191,68.9267,0.0049012321036166675,43.005478382110596
7,-1,3,-11.9699,69.3215,0.005875370776871962,43.61150145530701
8,-1,-3,-15.1566,77.7098,0.00774615674507505,41.4092230796814
8,-1,-2,-14.9492,77.234,0.006521771487580587,42.09278607368469
8,-1,-1,-14.774,76.8247,0.005352175880720698,39.618868827819824
8,-1,0,-14.6275,76.4751,0.004224482821986481,44.81226062774658
8,-1,1,-14.774,76.8247,0.005352175880720698,39.42077422142029
8,-1,2,-14.9492,77.234,0.006521771487580587,39.228575229644775
8,-1,3,-15.1566,77.7098,0.00774615674507505,40.52945637702942
9,-1,-3,-18.5582,85.6383,0.009961897596104434,40.625633001327515
9,-1,-2,-18.2821,85.0742,0.008447989901440746,40.58290243148804
9,-1,-1,-18.0516,84.5946,0.0070146240919615336,39.34416079521179
9,-1,0,-17.856,84.1789,0.0056386099024535756,38.84415936470032
9,-1,1,-18.0516,84.5946,0.0070146240919615336,39.23078632354736
9,-1,2,-18.2821,85.0742,0.008447989901440746,39.318565130233765
9,-1,3,-18.5582,85.6383,0.009961897596104434,41.95671248435974
10,-1,-3,-22.131,93.1151,0.012537268122488586,41.36107301712036
10,-1,-2,-21.7754,92.4597,0.010693323700810239,40.00758981704712
10,-1,-1,-21.4809,91.907,0.008964027337340726,39.13369822502136
10,-1,0,-21.2283,91.4231,0.00731007446139226,38.435062408447266
10,-1,1,-21.4809,91.907,0.008964027337340726,38.94938850402832
10,-1,2,-21.7754,92.4597,0.010693323700810239,39.88662147521973
10,-1,3,-22.131,93.1151,0.012537268122488586,40.41765570640564
12,-1,-3,-29.6452,106.778,0.01880636180775702,42.97808837890625
12,-1,-2,-29.0842,105.913,0.01614650302974546,43.56013822555542
12,-1,-1,-28.6434,105.222,0.013741941929272652,44.25857663154602
12,-1,0,-28.2575,104.603,0.011451166456997362,46.08818244934082
12,-1,1,-28.6434,105.222,0.013741941929272652,46.65822958946228
12,-1,2,-29.0842,105.913,0.01614650302974546,46.50251078605652
12,-1,3,-29.6452,106.778,0.01880636180775702,55.21690893173218
14,-1,-3,-37.4655,118.866,0.026619788377869116,49.320680141448975
14,-1,-2,-36.7018,117.859,0.02304768614139124,48.535619497299194
14,-1,-1,-36.0464,116.975,0.019754633463477146,48.63228440284729
14,-1,0,-35.4855,116.202,0.016684148348647714,48.26428937911987
14,-1,1,-36.0464,116.975,0.019754633463477146,48.33048963546753
14,-1,2,-36.7018,117.859,0.02304768614139124,46.99907636642456
14,-1,3,-37.4655,118.866,0.026619788377869116,46.75850749015808
16,-1,-3,-45.3697,129.492,0.03582721110236878,47.246209144592285
16,-1,-2,-44.373,128.345,0.031216842214285823,43.099974393844604
16,-1,-1,-43.5036,127.319,0.026957969924861276,46.57016444206238
16,-1,0,-42.7504,126.41,0.02300320451453531,41.34641146659851
16,-1,1,-43.5036,127.319,0.026957969924861276,41.44470691680908
16,-1,2,-44.373,128.345,0.031216842214285823,41.10475420951843
16,-1,3,-45.3697,129.492,0.03582721110236878,41.77581548690796
18,-1,-3,-53.4465,139.061,0.04698570050409645,44.35955858230591
18,-1,-2,-52.0991,137.689,0.04089708693518411,44.217120885849
18,-1,-1,-50.9469,136.485,0.03541038875742266,44.479302406311035
18,-1,0,-49.9603,135.426,0.030403933294283845,43.91824913024902
18,-1,1,-50.9469,136.485,0.03541038875742266,45.56153869628906
18,-1,2,-52.0991,137.689,0.04089708693518411,45.15584349632263
18,-1,3,-53.4465,139.061,0.04698570050409645,44.87403154373169
20,-1,-3,-61.4628,147.53,0.05959817570087585,47.52151131629944
20,-1,-2,-59.7464,145.971,0.051876354687491945,48.920865297317505
20,-1,-1,-58.2922,144.611,0.0450244321179272,82.25200724601746
20,-1,0,-57.0488,143.414,0.0388308578650072,83.68019437789917
20,-1,1,-58.2922,144.611,0.0450244321179272,93.8721604347229
